Time(msec),Integral_1st,Integral_CF,Integral_HI,Integral_Total
0.0,0.0,0.0,0.0,0.0
1.0,0.03522517971189244,0.03522517971189244,0.03522517971189244,0.03522517971189244
2.0,0.07048509986825827,0.07048509986825827,0.07048509986825827,0.07048509986825827
3.0,0.10585010193720645,0.10585010193720645,0.10585010193720645,0.10585010193720645
4.0,0.14121010122818778,0.14121010122818778,0.14121010122818778,0.14121010122818778
5.0,0.1763803122589675,0.1763803122589675,0.1763803122589675,0.1763803122589675
6.0,0.21165497899075691,0.21165497899075691,0.21165497899075691,0.21165497899075691
7.0,0.24689163015870494,0.24689163015870494,0.24689163015870494,0.24689163015870494
8.0,0.28213257954686516,0.28213257954686516,0.28213257954686516,0.28213257954686516
9.0,0.31720841906242114,0.31720841906242114,0.31720841906242114,0.31720841906242114
10.0,0.35219427938167885,0.35219427938167885,0.35219427938167885,0.35219427938167885
11.0,0.38699528849481746,0.38699528849481746,0.38699528849481746,0.38699528849481746
12.0,0.4217274746799273,0.4217274746799273,0.4217274746799273,0.4217274746799273
13.0,0.4559912071644847,0.4559912071644847,0.4559912071644847,0.4559912071644847
14.0,0.48973278062108794,0.48973278062108794,0.48973278062108794,0.48973278062108794
15.0,0.5223817784383558,0.5223817784383558,0.5223817784383558,0.5223817784383558
16.0,0.554016288892183,0.554016288892183,0.554016288892183,0.554016288892183
17.0,0.5837978499488249,0.5837978499488249,0.5837978499488249,0.5837978499488249
18.0,0.6118009675404157,0.6118009675404157,0.6118009675404157,0.6118009675404157
19.0,0.6384992213095185,0.6384992213095185,0.6384992213095185,0.6384992213095185
20.0,0.663181205370146,0.663181205370146,0.663181205370146,0.663181205370146
21.0,0.6861052384962443,0.6861052384962443,0.6861052384962443,0.6861052384962443
22.0,0.7071459163315458,0.7071459163315458,0.7071459163315458,0.7071459163315458
23.0,0.7261030342273548,0.7261030342273548,0.7261030342273548,0.7261030342273548
24.0,0.74304091836879,0.74304091836879,0.74304091836879,0.74304091836879
25.0,0.7580604399037063,0.7580604399037063,0.7580604399037063,0.7580604399037063
26.0,0.7711288123111741,0.7711288123111741,0.7711288123111741,0.7711288123111741
27.0,0.7823913777156521,0.7823913777156521,0.7823913777156521,0.7823913777156521
28.0,0.791937433915577,0.791937433915577,0.791937433915577,0.791937433915577
29.0,0.7998439972800075,0.7998439972800075,0.7998439972800075,0.7998439972800075
30.0,0.8062750867837932,0.8062750867837932,0.8062750867837932,0.8062750867837932
31.0,0.8113945216669228,0.8113945216669228,0.8113945216669228,0.8113945216669228
32.0,0.8153712604237057,0.8153712604237057,0.8153712604237057,0.8153712604237057
33.0,0.8183817593417668,0.8183817593417668,0.8183817593417668,0.8183817593417668
34.0,0.8205989751025565,0.8205989751025565,0.8205989751025565,0.8205989751025565
35.0,0.8221739754305548,0.8221739754305548,0.8221739754305548,0.8221739754305548
36.0,0.8232456193658231,0.8232456193658231,0.8232456193658231,0.8232456193658231
37.0,0.8239353685920244,0.8239353685920244,0.8239353685920244,0.8239353685920244
38.0,0.8243532166882602,0.8243532166882602,0.8243532166882602,0.8243532166882602
39.0,0.8245883422795037,0.8245883422795037,0.8245883422795037,0.8245883422795037
40.0,0.8247085370903487,0.8247085370903487,0.8247085370903487,0.8247085370903487
40.1,0.8247139890502648,0.8247139890502648,0.8247139890502648,0.8247139890502648
40.2,0.82471898160446,0.82471898160446,0.82471898160446,0.82471898160446
40.3,0.8247235481548217,0.8247235481548217,0.8247235481548217,0.8247235481548217
40.4,0.8247277216180746,0.8247277216180746,0.8247277216180746,0.8247277216180746
40.5,0.824731526688043,0.824731526688043,0.824731526688043,0.824731526688043
40.6,0.8247349880886493,0.8247349880886493,0.8247349880886493,0.8247349880886493
40.7,0.8247381326009839,0.8247381326009839,0.8247381326009839,0.8247381326009839
40.8,0.8247409850614412,0.8247409850614412,0.8247409850614412,0.8247409850614412
40.9,0.8247435679865428,0.8247435679865428,0.8247435679865428,0.8247435679865428
41.0,0.8247458999151958,0.8247458999151958,0.8247458999151958,0.8247458999151958
