Time(msec),Integral_1st,Integral_CF,Integral_HI,Integral_Total
0.0,0.0,0.0,0.0,0.0
1.0,0.05711103365252556,0.05711103365252556,0.05711103365252556,0.05711103365252556
2.0,0.11440498005111902,0.11440498005111902,0.11440498005111902,0.11440498005111902
3.0,0.17146196215558154,0.17146196215558154,0.17146196215558154,0.17146196215558154
4.0,0.22849929664352742,0.22849929664352742,0.22849929664352742,0.22849929664352742
5.0,0.28534540940961733,0.28534540940961733,0.28534540940961733,0.28534540940961733
6.0,0.34219242740175765,0.34219242740175765,0.34219242740175765,0.34219242740175765
7.0,0.3989919934531507,0.3989919934531507,0.3989919934531507,0.3989919934531507
8.0,0.45584174721283943,0.45584174721283943,0.45584174721283943,0.45584174721283943
9.0,0.5126577415120377,0.5126577415120377,0.5126577415120377,0.5126577415120377
10.0,0.5689249334064445,0.5689249334064445,0.5689249334064445,0.5689249334064445
11.0,0.6252986022272105,0.6252986022272105,0.6252986022272105,0.6252986022272105
12.0,0.6814213732820139,0.6814213732820139,0.6814213732820139,0.6814213732820139
13.0,0.7369087275382082,0.7369087275382082,0.7369087275382082,0.7369087275382082
14.0,0.7913718089490267,0.7913718089490267,0.7913718089490267,0.7913718089490267
15.0,0.8447589805789903,0.8447589805789903,0.8447589805789903,0.8447589805789903
16.0,0.8963879468008296,0.8963879468008296,0.8963879468008296,0.8963879468008296
17.0,0.9455074901579055,0.9455074901579055,0.9455074901579055,0.9455074901579055
18.0,0.9919734777054673,0.9919734777054673,0.9919734777054673,0.9919734777054673
19.0,1.036017654402159,1.036017654402159,1.036017654402159,1.036017654402159
20.0,1.0774500544776286,1.0774500544776286,1.0774500544776286,1.0774500544776286
21.0,1.1157705155701654,1.1157705155701654,1.1157705155701654,1.1157705155701654
22.0,1.1511219154082684,1.1511219154082684,1.1511219154082684,1.1511219154082684
23.0,1.1836323275683072,1.1836323275683072,1.1836323275683072,1.1836323275683072
24.0,1.2126396732550175,1.2126396732550175,1.2126396732550175,1.2126396732550175
25.0,1.2386118134340036,1.2386118134340036,1.2386118134340036,1.2386118134340036
26.0,1.2613792270220117,1.2613792270220117,1.2613792270220117,1.2613792270220117
27.0,1.281137276614024,1.281137276614024,1.281137276614024,1.281137276614024
28.0,1.2981212220816076,1.2981212220816076,1.2981212220816076,1.2981212220816076
29.0,1.3124743906455576,1.3124743906455576,1.3124743906455576,1.3124743906455576
30.0,1.3242744695470925,1.3242744695470925,1.3242744695470925,1.3242744695470925
31.0,1.333839285888045,1.333839285888045,1.333839285888045,1.333839285888045
32.0,1.3414320128774622,1.3414320128774622,1.3414320128774622,1.3414320128774622
33.0,1.3473190059265527,1.3473190059265527,1.3473190059265527,1.3473190059265527
34.0,1.3517396758923923,1.3517396758923923,1.3517396758923923,1.3517396758923923
35.0,1.3549486570564728,1.3549486570564728,1.3549486570564728,1.3549486570564728
36.0,1.3571892589446937,1.3571892589446937,1.3571892589446937,1.3571892589446937
37.0,1.3586850251328044,1.3586850251328044,1.3586850251328044,1.3586850251328044
38.0,1.3596301040343568,1.3596301040343568,1.3596301040343568,1.3596301040343568
39.0,1.36018496667789,1.36018496667789,1.36018496667789,1.36018496667789
40.0,1.3604852055885777,1.3604852055885777,1.3604852055885777,1.3604852055885777
40.1,1.3604996734142538,1.3604996734142538,1.3604996734142538,1.3604996734142538
40.2,1.3605130362286062,1.3605130362286062,1.3605130362286062,1.3605130362286062
