Time(msec),Integral_1st,Integral_CF,Integral_HI,Integral_Total
0.0,0.0,0.0,0.0,0.0
1.0,0.05429382163775882,0.05429382163775882,0.05429382163775882,0.05429382163775882
2.0,0.10301666384054865,0.10301666384054865,0.10301666384054865,0.10301666384054865
3.0,0.1511550755241098,0.1511550755241098,0.1511550755241098,0.1511550755241098
4.0,0.1997214613165763,0.1997214613165763,0.1997214613165763,0.1997214613165763
5.0,0.24712415372426655,0.24712415372426655,0.24712415372426655,0.24712415372426655
6.0,0.2936746454877103,0.2936746454877103,0.2936746454877103,0.2936746454877103
7.0,0.3395390693317162,0.3395390693317162,0.3395390693317162,0.3395390693317162
8.0,0.38418865545023806,0.38418865545023806,0.38418865545023806,0.38418865545023806
9.0,0.42860680691285225,0.42860680691285225,0.42860680691285225,0.42860680691285225
10.0,0.4722975294037805,0.4722975294037805,0.4722975294037805,0.4722975294037805
11.0,0.5150377458016697,0.5150377458016697,0.5150377458016697,0.5150377458016697
12.0,0.5581498885871798,0.5581498885871798,0.5581498885871798,0.5581498885871798
13.0,0.6004217738267905,0.6004217738267905,0.6004217738267905,0.6004217738267905
14.0,0.641987855378321,0.641987855378321,0.641987855378321,0.641987855378321
15.0,0.6830906269638328,0.6830906269638328,0.6830906269638328,0.6830906269638328
16.0,0.7233676333502169,0.7233676333502169,0.7233676333502169,0.7233676333502169
17.0,0.763009466141282,0.763009466141282,0.763009466141282,0.763009466141282
18.0,0.8011613837447015,0.8011613837447015,0.8011613837447015,0.8011613837447015
19.0,0.8377904590995634,0.8377904590995634,0.8377904590995634,0.8377904590995634
20.0,0.871771306747658,0.871771306747658,0.871771306747658,0.871771306747658
21.0,0.9035178369989396,0.9035178369989396,0.9035178369989396,0.9035178369989396
22.0,0.9331701281183783,0.9331701281183783,0.9331701281183783,0.9331701281183783
23.0,0.9609036381214024,0.9609036381214024,0.9609036381214024,0.9609036381214024
24.0,0.9862415228252938,0.9862415228252938,0.9862415228252938,0.9862415228252938
25.0,1.009433006485437,1.009433006485437,1.009433006485437,1.009433006485437
26.0,1.030367694914235,1.030367694914235,1.030367694914235,1.030367694914235
27.0,1.048738427747075,1.048738427747075,1.048738427747075,1.048738427747075
28.0,1.064772275495184,1.064772275495184,1.064772275495184,1.064772275495184
29.0,1.0789287589418763,1.0789287589418763,1.0789287589418763,1.0789287589418763
30.0,1.0907396035467944,1.0907396035467944,1.0907396035467944,1.0907396035467944
31.0,1.1007550061248284,1.1007550061248284,1.1007550061248284,1.1007550061248284
32.0,1.1089586096072637,1.1089586096072637,1.1089586096072637,1.1089586096072637
33.0,1.1154973337568888,1.1154973337568888,1.1154973337568888,1.1154973337568888
34.0,1.1206076058774934,1.1206076058774934,1.1206076058774934,1.1206076058774934
35.0,1.1245328698632642,1.1245328698632642,1.1245328698632642,1.1245328698632642
36.0,1.1274535647260473,1.1274535647260473,1.1274535647260473,1.1274535647260473
37.0,1.1295287078240575,1.1295287078240575,1.1295287078240575,1.1295287078240575
38.0,1.1309537371461174,1.1309537371461174,1.1309537371461174,1.1309537371461174
39.0,1.1318789056398006,1.1318789056398006,1.1318789056398006,1.1318789056398006
40.0,1.1324402419783315,1.1324402419783315,1.1324402419783315,1.1324402419783315
40.1,1.132471649111973,1.132471649111973,1.132471649111973,1.132471649111973
40.2,1.132501169671835,1.132501169671835,1.132501169671835,1.132501169671835
40.3,1.1325288362268235,1.1325288362268235,1.1325288362268235,1.1325288362268235
40.4,1.1325546878775226,1.1325546878775226,1.1325546878775226,1.1325546878775226
40.5,1.1325788138920718,1.1325788138920718,1.1325788138920718,1.1325788138920718
