0, 5.83011
1, 5.83011
2, 5.82284
3, 5.82779
4, 5.82614
5, 5.82086
6, 5.82449
7, 5.81624
8, 5.81789
9, 5.82119
10, 5.80933
11, 5.80407
12, 5.79488
13, 5.77592
14, 5.75219
15, 5.70484
16, 5.64671
17, 5.57057
18, 5.49354
19, 5.42166
20, 5.33087
21, 5.22126
22, 5.11852
23, 4.98958
24, 4.86443
25, 4.72768
26, 4.57858
27, 4.42322
28, 4.25983
29, 4.09082
30, 3.90782
31, 3.72009
32, 3.53035
33, 3.33149
34, 3.12679
35, 2.91646
36, 2.70039
37, 2.47784
38, 2.25376
39, 2.02389
40, 1.7915
40.1, 1.76805
40.2, 1.74436
40.3, 1.72064
40.4, 1.6971
40.5, 1.67367
40.6, 1.65012
40.7, 1.62655
40.8, 1.60311
40.9, 1.57967
41, 1.55582
41.1, 1.53164
41.2, 1.50955
41.3, 1.49187
41.4, 1.47361
41.5, 1.45231
41.6, 1.43284
41.7, 1.41601
41.8, 1.39858
41.9, 1.37897
42, 1.36112
42.1, 1.34702
42.2, 1.33272
42.3, 1.31653
42.4, 1.30191
42.5, 1.29053
42.6, 1.27771
42.7, 1.263
42.8, 1.24936
42.9, 1.23838
43, 1.22947
43.1, 1.21864
43.2, 1.2061
43.3, 1.19576
43.4, 1.18715
43.5, 1.1779
43.6, 1.16708
43.7, 1.15839
43.8, 1.15315
43.9, 1.14724
44, 1.14061
44.1, 1.13307
44.2, 1.12509
44.3, 1.118
44.4, 1.11196
44.5, 1.10701
44.6, 1.10161
44.7, 1.09685
44.8, 1.09186
44.9, 1.08593
45, 1.08039
45.1, 1.07615
45.2, 1.07241
45.3, 1.06868
45.4, 1.06508
45.5, 1.06131
45.6, 1.05723
45.7, 1.05333
45.8, 1.05065
45.9, 1.04916
46, 1.04706
46.1, 1.0441
46.2, 1.04126
46.3, 1.0388
46.4, 1.03726
46.5, 1.03582
46.6, 1.03384
46.7, 1.03162
46.8, 1.0298
46.9, 1.0283
47, 1.02639
47.1, 1.02416
47.2, 1.02291
47.3, 1.02205
47.4, 1.02119
47.5, 1.02057
