0, 6.26372
1, 6.25662
2, 6.25166
3, 6.24847
4, 6.25768
5, 6.25875
6, 6.26372
7, 6.25591
8, 6.25768
9, 6.25343
10, 6.25768
11, 6.25485
12, 6.24918
13, 6.26372
14, 6.22869
15, 6.20375
16, 6.20655
17, 6.1661
18, 6.09455
19, 5.99851
20, 5.91384
21, 5.82904
22, 5.74417
23, 5.61622
24, 5.52503
25, 5.39432
26, 5.23789
27, 5.07541
28, 4.94245
29, 4.7562
30, 4.58355
31, 4.38337
32, 4.19553
33, 3.9906
34, 3.76782
35, 3.55089
36, 3.3271
37, 3.08968
38, 2.85244
39, 2.60133
40, 2.34747
40.1, 2.32133
40.2, 2.29512
40.3, 2.26926
40.4, 2.24297
40.5, 2.21681
40.6, 2.19057
40.7, 2.16477
40.8, 2.13963
40.9, 2.11427
41, 2.08829
41.1, 2.06215
41.2, 2.03546
41.3, 2.00848
41.4, 1.98162
41.5, 1.95489
41.6, 1.92856
41.7, 1.90236
41.8, 1.87584
41.9, 1.8492
42, 1.82258
42.1, 1.79549
42.2, 1.76848
42.3, 1.74141
42.4, 1.71434
42.5, 1.68736
42.6, 1.66039
42.7, 1.63313
42.8, 1.60479
42.9, 1.57808
43, 1.55591
43.1, 1.53543
43.2, 1.51185
43.3, 1.48406
43.4, 1.45799
43.5, 1.43777
43.6, 1.41815
43.7, 1.39803
43.8, 1.38204
43.9, 1.36677
44, 1.3514
44.1, 1.33494
44.2, 1.32229
44.3, 1.31165
44.4, 1.29864
44.5, 1.28676
44.6, 1.27579
44.7, 1.25892
44.8, 1.23875
44.9, 1.22655
45, 1.22179
45.1, 1.21221
45.2, 1.19842
45.3, 1.18273
45.4, 1.16694
45.5, 1.16226
45.6, 1.16557
45.7, 1.15821
45.8, 1.14379
45.9, 1.13592
46, 1.13045
46.1, 1.12757
46.2, 1.12606
46.3, 1.11997
46.4, 1.10948
46.5, 1.09891
46.6, 1.09196
46.7, 1.08784
46.8, 1.08182
46.9, 1.07638
47, 1.07099
47.1, 1.06625
47.2, 1.06264
47.3, 1.05862
47.4, 1.05491
47.5, 1.05346
47.6, 1.05211
47.7, 1.04862
47.8, 1.04352
47.9, 1.03973
48, 1.03774
48.1, 1.03663
48.2, 1.03416
48.3, 1.03195
48.4, 1.03026
48.5, 1.02715
48.6, 1.02459
48.7, 1.02372
48.8, 1.02226
48.9, 1.01968
49, 1.01893
49.1, 1.01661
49.2, 1.01446
49.3, 1.01368
49.4, 1.01094
49.5, 1.00823
49.6, 1.00739
49.7, 1.00561
49.8, 1.00287
49.9, 1.00076
50, 1
51, 1.02241
52, 1.02384
53, 1.02339
54, 1.0299
55, 1.03421
56, 1.03703
57, 1.04014
58, 1.0435
59, 1.04605
60, 1.04779
61, 1.05025
62, 1.05297
63, 1.05523
64, 1.05758
65, 1.05945
66, 1.06115
67, 1.06227
68, 1.06349
69, 1.06469
70, 1.06701
71, 1.06878
72, 1.07095
73, 1.07311
74, 1.07473
75, 1.0757
76, 1.07654
77, 1.0777
78, 1.07906
79, 1.08132
80, 1.0823
81, 1.08375
82, 1.08482
83, 1.08624
84, 1.08726
85, 1.08858
86, 1.08979
87, 1.09053
88, 1.09114
89, 1.09177
90, 1.09277
91, 1.0944
92, 1.09585
93, 1.09729
94, 1.09813
95, 1.09896
96, 1.09999
97, 1.10033
98, 1.10156
99, 1.10299
100, 1.10383
101, 1.10512
102, 1.10616
