0, 5.76467
1, 5.76467
2, 5.76369
3, 5.76467
4, 5.75586
5, 5.76206
6, 5.7539
7, 5.7552
8, 5.75586
9, 5.75488
10, 5.75422
11, 5.73503
12, 5.73503
13, 5.72013
14, 5.69148
15, 5.64715
16, 5.59738
17, 5.52151
18, 5.44357
19, 5.37874
20, 5.29169
21, 5.1849
22, 5.09162
23, 4.96559
24, 4.83512
25, 4.70922
26, 4.56893
27, 4.41147
28, 4.25385
29, 4.08936
30, 3.90878
31, 3.72459
32, 3.53778
33, 3.34206
34, 3.13813
35, 2.92968
36, 2.71783
37, 2.49957
38, 2.2752
39, 2.04895
40, 1.81783
40.1, 1.79451
40.2, 1.77128
40.3, 1.74815
40.4, 1.72478
40.5, 1.70132
40.6, 1.678
40.7, 1.65473
40.8, 1.63125
40.9, 1.60774
41, 1.58443
41.1, 1.56117
41.2, 1.53737
41.3, 1.51409
41.4, 1.49418
41.5, 1.47662
41.6, 1.45711
41.7, 1.43767
41.8, 1.42076
41.9, 1.40439
42, 1.38481
42.1, 1.36444
42.2, 1.3498
42.3, 1.33676
42.4, 1.31971
42.5, 1.3036
42.6, 1.29087
42.7, 1.28014
42.8, 1.2678
42.9, 1.25458
43, 1.24324
43.1, 1.23233
43.2, 1.22232
43.3, 1.21256
43.4, 1.20213
43.5, 1.19256
43.6, 1.18295
43.7, 1.17344
43.8, 1.16499
43.9, 1.15609
44, 1.14726
44.1, 1.14259
44.2, 1.13807
44.3, 1.13037
44.4, 1.12334
44.5, 1.11569
44.6, 1.10817
44.7, 1.10425
44.8, 1.10119
44.9, 1.09624
45, 1.09102
45.1, 1.08602
45.2, 1.08139
45.3, 1.07765
45.4, 1.07374
45.5, 1.06899
45.6, 1.0646
45.7, 1.06095
45.8, 1.05756
45.9, 1.05433
46, 1.05155
46.1, 1.04886
46.2, 1.04582
46.3, 1.04329
46.4, 1.04119
46.5, 1.03966
46.6, 1.03891
46.7, 1.03749
46.8, 1.03562
46.9, 1.03403
47, 1.03241
47.1, 1.03018
47.2, 1.02783
47.3, 1.02578
47.4, 1.02407
47.5, 1.0225
47.6, 1.02116
47.7, 1.0202
47.8, 1.01923
47.9, 1.0179
48, 1.01645
48.1, 1.01494
48.2, 1.01357
48.3, 1.01249
48.4, 1.01153
48.5, 1.01081
48.6, 1.01014
48.7, 1.00922
48.8, 1.00824
48.9, 1.00727
49, 1.00624
49.1, 1.0053
49.2, 1.0045
49.3, 1.00379
49.4, 1.00297
49.5, 1.00224
49.6, 1.0017
49.7, 1.00107
49.8, 1.00056
49.9, 1.00018
50, 1
51, 1.00614
52, 1.00749
53, 1.01085
54, 1.01344
55, 1.01628
56, 1.01879
57, 1.02071
58, 1.02251
59, 1.02455
60, 1.02633
61, 1.02808
62, 1.02961
63, 1.03127
64, 1.0327
65, 1.0337
66, 1.03476
67, 1.03588
68, 1.03721
69, 1.03854
70, 1.03987
71, 1.04137
72, 1.04268
73, 1.04351
74, 1.04416
75, 1.04504
76, 1.04615
77, 1.04714
78, 1.04822
79, 1.04933
80, 1.05009
81, 1.05117
82, 1.05204
83, 1.05291
84, 1.05362
85, 1.05424
86, 1.05471
87, 1.05547
88, 1.05643
89, 1.05755
90, 1.05839
91, 1.05935
92, 1.06018
93, 1.0607
94, 1.06138
95, 1.06199
96, 1.06265
97, 1.06315
98, 1.06417
99, 1.0651
100, 1.06574
101, 1.0664
102, 1.0669
103, 1.06729
104, 1.06821
105, 1.06879
106, 1.06923
107, 1.07009
108, 1.07062
109, 1.07137
110, 1.07204
111, 1.07282
112, 1.07322
113, 1.07377
114, 1.07428
115, 1.07486
116, 1.07551
117, 1.0759
118, 1.0766
119, 1.07736
120, 1.07781
121, 1.07846
122, 1.07874
123, 1.07913
124, 1.07989
125, 1.08031
126, 1.08088
127, 1.08147
128, 1.0822
129, 1.08254
130, 1.08294
131, 1.08348
132, 1.08379
133, 1.0843
134, 1.08498
135, 1.08549
136, 1.08597
137, 1.08634
138, 1.08682
139, 1.08751
140, 1.08805
141, 1.08859
142, 1.08902
143, 1.08919
144, 1.08982
145, 1.09016
146, 1.09059
147, 1.09121
148, 1.09167
149, 1.09207
150, 1.09267
151, 1.09328
152, 1.09351
153, 1.09399
154, 1.09434
155, 1.09471
156, 1.0954
157, 1.0954
158, 1.09621
159, 1.09655
160, 1.09701
161, 1.09762
162, 1.09802
163, 1.09868
164, 1.09903
165, 1.09932
166, 1.09972
167, 1.1001
168, 1.10036
169, 1.1008
170, 1.1014
171, 1.10198
172, 1.10227
173, 1.10277
174, 1.10311
175, 1.10358
176, 1.10413
177, 1.10448
178, 1.10495
179, 1.10524
180, 1.10567
181, 1.10599
182, 1.1062
183, 1.10672
184, 1.10719
185, 1.10754
186, 1.10792
187, 1.1085
188, 1.10888
189, 1.10938
190, 1.10982
191, 1.11009
192, 1.11052
193, 1.11094
194, 1.11105
195, 1.11155
196, 1.11202
197, 1.11249
198, 1.11276
199, 1.11314
200, 1.11358
201, 1.11396
202, 1.11426
203, 1.11473
204, 1.11502
205, 1.11535
206, 1.11588
207, 1.11629
208, 1.11662
209, 1.11688
210, 1.11733
211, 1.11756
212, 1.11783
213, 1.11842
214, 1.11863
215, 1.11901
216, 1.11946
217, 1.1199
218, 1.12023
219, 1.12064
220, 1.121
221, 1.12139
222, 1.1218
223, 1.12216
224, 1.12246
225, 1.1227
226, 1.12344
227, 1.12356
228, 1.12374
229, 1.12395
230, 1.12338
231, 1.12487
232, 1.12499
233, 1.1255
234, 1.12559
235, 1.12631
236, 1.12681
237, 1.12693
238, 1.12732
239, 1.12768
240, 1.12792
241, 1.12798
242, 1.12852
243, 1.12891
244, 1.12933
245, 1.12948
246, 1.1299
247, 1.13026
248, 1.1305
249, 1.13086
250, 1.13114
