0, 6.44221
1, 6.42106
2, 6.42907
3, 6.44148
4, 6.43527
5, 6.44221
6, 6.44221
7, 6.43126
8, 6.4247
9, 6.42398
10, 6.42361
11, 6.41707
12, 6.42762
13, 6.40908
14, 6.37873
15, 6.36722
16, 6.33467
17, 6.28896
18, 6.19865
19, 6.10994
20, 6.02676
21, 5.92264
22, 5.81273
23, 5.71286
24, 5.57825
25, 5.45829
26, 5.31437
27, 5.15504
28, 4.99275
29, 4.81565
30, 4.61761
31, 4.42394
32, 4.23701
33, 4.01406
34, 3.7911
35, 3.57151
36, 3.33795
37, 3.09609
38, 2.84862
39, 2.59778
40, 2.33817
40.1, 2.31194
40.2, 2.28471
40.3, 2.2574
40.4, 2.23087
40.5, 2.20412
40.6, 2.17687
40.7, 2.1496
40.8, 2.12261
40.9, 2.09597
41, 2.06947
41.1, 2.04304
41.2, 2.01625
41.3, 1.98918
41.4, 1.96213
41.5, 1.93499
41.6, 1.90777
41.7, 1.88051
41.8, 1.85323
41.9, 1.82548
42, 1.79732
42.1, 1.76962
42.2, 1.74242
42.3, 1.71482
42.4, 1.68693
42.5, 1.65929
42.6, 1.63171
42.7, 1.60512
42.8, 1.58192
42.9, 1.56062
43, 1.53633
43.1, 1.50988
43.2, 1.48926
43.3, 1.4713
43.4, 1.45159
43.5, 1.43354
43.6, 1.41467
43.7, 1.39405
43.8, 1.37458
43.9, 1.35523
44, 1.33524
44.1, 1.31564
44.2, 1.29717
44.3, 1.27603
44.4, 1.26066
44.5, 1.2536
44.6, 1.2453
44.7, 1.23694
44.8, 1.2265
44.9, 1.21481
45, 1.21124
45.1, 1.20353
45.2, 1.19065
45.3, 1.17755
45.4, 1.16771
45.5, 1.16329
45.6, 1.16042
45.7, 1.15345
45.8, 1.13929
45.9, 1.12826
46, 1.1202
46.1, 1.11391
46.2, 1.11062
46.3, 1.1036
46.4, 1.09592
46.5, 1.09254
46.6, 1.0878
46.7, 1.08144
46.8, 1.07801
46.9, 1.07428
47, 1.06644
47.1, 1.05975
47.2, 1.05658
47.3, 1.05433
47.4, 1.05201
47.5, 1.04962
47.6, 1.04721
47.7, 1.04447
47.8, 1.04006
47.9, 1.03656
48, 1.03429
48.1, 1.03361
48.2, 1.03246
48.3, 1.029
48.4, 1.02593
48.5, 1.02422
48.6, 1.02207
48.7, 1.01938
48.8, 1.01759
48.9, 1.0157
49, 1.01429
49.1, 1.01338
49.2, 1.01222
49.3, 1.01067
49.4, 1.00949
49.5, 1.00784
49.6, 1.00547
49.7, 1.00342
49.8, 1.0017
49.9, 1.00039
50, 1
51, 1.02003
52, 1.02461
53, 1.02503
54, 1.03022
55, 1.03519
56, 1.0376
57, 1.04326
58, 1.04585
59, 1.04745
60, 1.05098
61, 1.05337
62, 1.05581
63, 1.05871
64, 1.06064
65, 1.06274
66, 1.06435
67, 1.06553
68, 1.06667
69, 1.0681
70, 1.07045
71, 1.07218
72, 1.07421
73, 1.07629
74, 1.07795
75, 1.07943
76, 1.08069
77, 1.08147
78, 1.08285
79, 1.08428
80, 1.08593
81, 1.08745
82, 1.089
83, 1.09033
84, 1.09156
85, 1.09254
86, 1.09372
87, 1.09418
88, 1.09492
89, 1.09542
90, 1.09641
91, 1.09792
92, 1.09979
93, 1.10148
94, 1.10228
95, 1.10303
96, 1.10383
97, 1.10425
98, 1.10502
99, 1.10644
100, 1.10755
101, 1.10914
102, 1.11007
103, 1.1106
104, 1.11104
105, 1.11172
106, 1.11233
107, 1.11317
108, 1.11455
109, 1.11551
110, 1.11607
111, 1.11655
112, 1.11754
113, 1.11872
114, 1.1194
115, 1.11816
116, 1.11675
117, 1.12065
118, 1.1226
119, 1.12317
120, 1.12377
121, 1.12528
122, 1.12636
123, 1.12633
124, 1.12659
125, 1.1273
126, 1.12807
127, 1.12859
128, 1.12968
129, 1.13091
130, 1.13123
131, 1.13209
132, 1.13255
133, 1.13292
134, 1.13376
135, 1.13453
136, 1.13528
137, 1.13624
138, 1.13678
139, 1.13814
140, 1.13757
141, 1.13843
142, 1.1393
143, 1.13974
144, 1.14006
145, 1.14078
146, 1.14122
147, 1.14203
148, 1.14317
149, 1.14358
150, 1.14434
