Time(msec),Integral_1st,Integral_CF,Integral_HI,Integral_Total
0.0,0.0,0.0,0.0,0.0
1.0,1.0907595775640796e-08,1.1603552836849231,0.0773019568358103,1.1686115493424827e-08
2.0,2.0150159325625544e-08,2.257568719477449,0.14579823057502284,2.154408733561233e-08
3.0,2.8861380668348467e-08,3.334824043436653,0.2114425116501097,3.0820586989146324e-08
4.0,3.766421922960645e-08,4.412713417288453,0.2775059153958771,4.0198173987994694e-08
5.0,4.617541927291829e-08,5.479250785472471,0.34198566106866235,4.9257047064006714e-08
6.0,5.4267098502991607e-08,6.52757290609809,0.4041240085779897,5.785857397160029e-08
7.0,6.19682595454296e-08,7.560735616979238,0.46411260942172444,6.603445151962495e-08
8.0,6.953273451157166e-08,8.581909284652719,0.5231776092042211,7.40633185720322e-08
9.0,7.687235699780482e-08,9.594436169812406,0.5809969211422091,8.184744561317736e-08
10.0,8.38792528527574e-08,10.595051128915326,0.6369818863050416,8.926961598921149e-08
11.0,9.08925978783143e-08,11.589869672532892,0.692856520484864,9.670031079639751e-08
12.0,9.775878003434732e-08,12.579509886358903,0.7479182475986882,1.0397102162887941e-07
13.0,1.0440028765550627e-07,13.5611819726905,0.8017307116436578,1.1099771234758432e-07
14.0,1.1095277425591096e-07,14.53720273530647,0.8549871475668055,1.1792836922100918e-07
15.0,1.1725411478040445e-07,15.506265392333273,0.9068791756795525,1.245862293367141e-07
16.0,1.2328426648657812e-07,16.467901019846476,0.9572847309742202,1.309499445590112e-07
17.0,1.2888264819021477e-07,17.420434948540848,1.00534721482325,1.3684581724341663e-07
18.0,1.3420970448147438e-07,18.367235007611466,1.0519099181484408,1.4244840321610768e-07
19.0,1.3880145830585089e-07,19.304056856850362,1.0943952885417407,1.4725828784976247e-07
20.0,1.4266006734773991e-07,20.229402738163095,1.132554035562325,1.5128285925185753e-07
21.0,1.4595169181150685e-07,21.1439722439999,1.167135974398308,1.5470383866208624e-07
22.0,1.4863657133096475e-07,22.04539473032335,1.197621290351435,1.574826967092387e-07
23.0,1.5092374971374868e-07,22.9353572162554,1.2252080654677169,1.598430402676031e-07
24.0,1.5281347455791223e-07,23.8119054863829,1.2496986907235057,1.6178708131865689e-07
25.0,1.542976062875415e-07,24.675896758252886,1.2708033181657685,1.6330837349587225e-07
26.0,1.5541928958190696e-07,25.525939120334073,1.2885646011912049,1.6445399405575108e-07
27.0,1.5626505726777597e-07,26.364887725144985,1.3035080468371816,1.6531509985276422e-07
28.0,1.5687325575735397e-07,27.19163353828586,1.3157216884297855,1.659324180778823e-07
29.0,1.572885671455494e-07,28.0039421562814,1.325387469912713,1.6635273083003253e-07
30.0,1.5756486875702142e-07,28.801834326893733,1.3329159027173345,1.666316642905371e-07
31.0,1.5774891848177168e-07,29.58714150336806,1.338786994350801,1.668171003672744e-07
32.0,1.578597405460119e-07,30.357563071674956,1.3430906811246792,1.669285449772759e-07
33.0,1.5792352924174505e-07,31.11194449102244,1.3461578599142536,1.669925940851241e-07
34.0,1.5795882423639503e-07,31.852912706727935,1.3482945129893675,1.6702799115061328e-07
35.0,1.5797678230106644e-07,32.5784502539132,1.3497074912980078,1.67045984256708e-07
36.0,1.5798525240962212e-07,33.28879373750835,1.3505998037015727,1.6705446501854491e-07
37.0,1.579889932302354e-07,33.98573895207977,1.3511416126232507,1.6705820874955457e-07
38.0,1.579904634758511e-07,34.66942418179874,1.3514480672079472,1.6705967965448768e-07
39.0,1.5799097324739118e-07,35.339829899756474,1.351608637720917,1.6706018954815363e-07
40.0,1.579911236531223e-07,35.997364625402746,1.3516848998312587,1.6706033997133112e-07
40.1,1.5799112726011287e-07,36.061795621888876,1.3516880908534983,1.6706034357850033e-07
40.2,1.5799113034635336e-07,36.12609304854824,1.3516909922398102,1.670603466648801e-07
40.3,1.5799113298074896e-07,36.19023472095434,1.351693626079359,1.6706034929938389e-07
40.4,1.5799113522135545e-07,36.25423417543524,1.3516960119937875,1.6706035154007392e-07
40.5,1.5799113713496758e-07,36.318138809793574,1.3516981793681522,1.6706035345375094e-07
40.6,1.5799113876443535e-07,36.38191691863229,1.3517001442474956,1.670603550832689e-07
40.7,1.5799114013526407e-07,36.445522864397084,1.35170191201802,1.6706035645413572e-07
40.8,1.579911412822561e-07,36.5089713342287,1.3517034973458562,1.6706035760115642e-07
40.9,1.5799114223717533e-07,36.57227355652531,1.3517049148369116,1.6706035855609703e-07
41.0,1.5799114302807612e-07,36.635394500107815,1.3517061779846216,1.6706035934701364e-07
41.1,1.5799114368649375e-07,36.69836027145454,1.351707307255865,1.6706036000544308e-07
41.2,1.5799114423730948e-07,36.76120776046978,1.3517083200560078,1.6706036055626768e-07
41.3,1.5799114469446084e-07,36.82391972519834,1.351709223920532,1.6706036101342563e-07
41.4,1.579911450705047e-07,36.88649016687504,1.3517100261711823,1.670603613894743e-07
41.5,1.5799114537859924e-07,36.94891392502028,1.3517107364744567,1.6706036169757237e-07
41.6,1.579911456297094e-07,37.01116725844982,1.3517113632758322,1.6706036194868505e-07
41.7,1.5799114583417088e-07,37.07326061810632,1.3517119160826871,1.6706036215314833e-07
41.8,1.5799114600038114e-07,37.13521406788232,1.3517124032059622,1.670603623193599e-07
41.9,1.5799114613461199e-07,37.19702832536561,1.3517128307373163,1.6706036245359168e-07
42.0,1.579911462425973e-07,37.25870583964184,1.3517132050845388,1.6706036256157766e-07
42.1,1.5799114632946938e-07,37.320262602315424,1.3517135328918761,1.6706036264845018e-07
42.2,1.5799114639898585e-07,37.381693261653986,1.3517138190055271,1.6706036271796697e-07
42.3,1.5799114645433286e-07,37.44299343112773,1.3517140679493576,1.6706036277331422e-07
42.4,1.579911464980896e-07,37.50417086673919,1.3517142836353055,1.670603628170711e-07
42.5,1.5799114653241828e-07,37.5652218669979,1.3517144696279328,1.6706036285139988e-07
42.6,1.5799114655930142e-07,37.62616239947985,1.3517146298510703,1.670603628782831e-07
42.7,1.5799114658020892e-07,37.6869883381776,1.3517147672903642,1.6706036289919062e-07
42.8,1.5799114659618594e-07,37.74764446646019,1.351714883890195,1.6706036291516767e-07
42.9,1.5799114660856096e-07,37.80815871373332,1.3517149836392521,1.6706036292754272e-07
43.0,1.5799114661855436e-07,37.86859766136401,1.3517150711989554,1.6706036293753612e-07
43.1,1.579911466264797e-07,37.92896260071313,1.3517151472175444,1.6706036294546146e-07
43.2,1.579911466324009e-07,37.98920480126584,1.3517152108447283,1.6706036295138265e-07
43.3,1.5799114663710102e-07,38.04934057017872,1.3517152661020362,1.670603629560828e-07
43.4,1.5799114664114542e-07,38.109413143110636,1.3517153165159486,1.6706036296012723e-07
43.5,1.5799114664460057e-07,38.169419580798014,1.3517153623085891,1.6706036296358238e-07
43.6,1.5799114664731198e-07,38.22933539309199,1.3517154018039532,1.670603629662938e-07
43.7,1.5799114664938718e-07,38.28915264567065,1.3517154353515741,1.67060362968369e-07
43.8,1.5799114665115306e-07,38.34889674211991,1.3517154657488561,1.670603629701349e-07
43.9,1.579911466525937e-07,38.40855238180551,1.351715492591469,1.6706036297157554e-07
44.0,1.5799114665365586e-07,38.46809316733117,1.3517155148758369,1.670603629726377e-07
44.1,1.579911466545093e-07,38.52756309134228,1.3517155343745157,1.6706036297349113e-07
44.2,1.5799114665523086e-07,38.586974346480055,1.3517155519739354,1.670603629742127e-07
44.3,1.5799114665584493e-07,38.64633568598591,1.3517155679232893,1.6706036297482677e-07
44.4,1.579911466563554e-07,38.70567682528683,1.3517155821746951,1.6706036297533724e-07
44.5,1.5799114665676894e-07,38.76499245899551,1.3517155947105546,1.6706036297575078e-07
44.6,1.5799114665712774e-07,38.82427221684936,1.3517156062058122,1.6706036297610958e-07
44.7,1.5799114665743656e-07,38.883482096058984,1.3517156166935043,1.670603629764184e-07
