Time(msec),Integral_1st,Integral_CF,Integral_HI,Integral_Total
0.0,0.0,0.0,0.0,0.0
1.0,3.2606870006795296e-08,1.408138911344833,0.1587793705574931,3.6750830914907214e-08
2.0,6.522344271599199e-08,2.81314226969529,0.3174285482900029,7.351918593604943e-08
3.0,9.745303335891742e-08,4.212181694283475,0.4746938267820626,1.0983051269321121e-07
4.0,1.291405952340595e-07,5.603359006177884,0.6300414215021185,1.4550129759747837e-07
5.0,1.6015941679531653e-07,6.9838479456618465,0.7829677470684703,1.8038435652548887e-07
6.0,1.90712657022759e-07,8.355376202820588,0.9341300195289579,2.1472211404740806e-07
7.0,2.2087060351485549e-07,9.720340476522516,1.0838434297523445,2.485953823128165e-07
8.0,2.5070567411138497e-07,11.080328659672062,1.2323903337360322,2.8208882780888834e-07
9.0,2.801147196544828e-07,12.432716499983764,1.3793454335165853,3.1508314866979524e-07
10.0,3.0864126114842083e-07,13.775494009850801,1.5232866872036745,3.470347994840071e-07
11.0,3.3713922050076666e-07,15.11232396634094,1.6668618062105973,3.7896169695341596e-07
12.0,3.65081381226063e-07,16.43951812286192,1.8083614623231759,4.1023844787742706e-07
13.0,3.920418068513451e-07,17.756817234017536,1.9465138155251955,4.4035763674088205e-07
14.0,4.181682504570737e-07,19.065178656998043,2.0817760610112055,4.694965457333192e-07
15.0,4.4325974005337395e-07,20.363470227608904,2.2134683968436955,4.974205043346479e-07
16.0,4.6677818474411493e-07,21.64865764339435,2.339759614234503,5.235018812378279e-07
17.0,4.888385788794085e-07,22.92190386987831,2.4609633057186726,5.478831972016999e-07
18.0,5.085168680293635e-07,24.179405889898195,2.5737901267727707,5.695011093863597e-07
19.0,5.244845527480446e-07,25.415428257748516,2.672985302185724,5.868620727140772e-07
20.0,5.384601729045074e-07,26.63644855515043,2.764297833012469,6.019673204370772e-07
21.0,5.504119755744641e-07,27.84195537895436,2.847196920859456,6.14801705111716e-07
22.0,5.611162499836079e-07,29.035024550903078,2.924584761947922,6.262484680267615e-07
23.0,5.693892073174652e-07,30.203607119369725,2.9905625354073466,6.350164633241277e-07
24.0,5.761569525684892e-07,31.353049484506595,3.048804927263752,6.421454344112031e-07
25.0,5.814159434655216e-07,32.480136871227046,3.098614787111001,6.476475841638218e-07
26.0,5.853944660302272e-07,33.58574055057116,3.140543057606205,6.517829332871034e-07
27.0,5.882390652830516e-07,34.66936896268386,3.1746595133854565,6.547200018402328e-07
