0, 6.28984
1, 6.27821
2, 6.27927
3, 6.2842
4, 6.28173
5, 6.28491
6, 6.30398
7, 6.30788
8, 6.28138
9, 6.28103
10, 6.2761
11, 6.28984
12, 6.29055
13, 6.27294
14, 6.24527
15, 6.22889
16, 6.21327
17, 6.16026
18, 6.09377
19, 5.98064
20, 5.91221
21, 5.81881
22, 5.72178
23, 5.60633
24, 5.50819
25, 5.39715
26, 5.23597
27, 5.06172
28, 4.91277
29, 4.7422
30, 4.54629
31, 4.36712
32, 4.17678
33, 3.95976
34, 3.7444
35, 3.53178
36, 3.30283
37, 3.07245
38, 2.83255
39, 2.58639
40, 2.33215
40.1, 2.30573
40.2, 2.28006
40.3, 2.25457
40.4, 2.22828
40.5, 2.20139
40.6, 2.17504
40.7, 2.14929
40.8, 2.12314
40.9, 2.09668
41, 2.0705
41.1, 2.04438
41.2, 2.01809
41.3, 1.99189
41.4, 1.96537
41.5, 1.93836
41.6, 1.91152
41.7, 1.88433
41.8, 1.85717
41.9, 1.83068
42, 1.80384
42.1, 1.77643
42.2, 1.74896
42.3, 1.72216
42.4, 1.69534
42.5, 1.66826
42.6, 1.64171
42.7, 1.61556
42.8, 1.58899
42.9, 1.56096
43, 1.53099
43.1, 1.50462
43.2, 1.48905
43.3, 1.47806
43.4, 1.4688
43.5, 1.45593
43.6, 1.43155
43.7, 1.4028
43.8, 1.37657
43.9, 1.34982
44, 1.32692
44.1, 1.31292
44.2, 1.30216
44.3, 1.29243
44.4, 1.27772
44.5, 1.26565
44.6, 1.25963
44.7, 1.24956
44.8, 1.23414
44.9, 1.22014
45, 1.2111
45.1, 1.1962
45.2, 1.18528
45.3, 1.18678
45.4, 1.17837
45.5, 1.16156
45.6, 1.15417
45.7, 1.14938
45.8, 1.13987
45.9, 1.12958
46, 1.1248
46.1, 1.12036
46.2, 1.11575
46.3, 1.10935
46.4, 1.10096
46.5, 1.09613
46.6, 1.0919
46.7, 1.08556
46.8, 1.07973
46.9, 1.07452
47, 1.06944
47.1, 1.06472
47.2, 1.06069
47.3, 1.05743
47.4, 1.05385
47.5, 1.05055
47.6, 1.04667
47.7, 1.04263
47.8, 1.04001
47.9, 1.03738
48, 1.03432
48.1, 1.03148
48.2, 1.02855
48.3, 1.0258
48.4, 1.02332
48.5, 1.02121
48.6, 1.02064
48.7, 1.01983
48.8, 1.01729
48.9, 1.01591
49, 1.01552
49.1, 1.01439
49.2, 1.01153
49.3, 1.00904
49.4, 1.00678
49.5, 1.00489
49.6, 1.00426
49.7, 1.0032
49.8, 1.00139
49.9, 1.00029
50, 1
51, 1.02547
52, 1.02301
53, 1.02379
54, 1.02683
55, 1.0292
56, 1.03239
57, 1.03653
58, 1.04135
59, 1.045
60, 1.04795
61, 1.05023
62, 1.0507
63, 1.0532
64, 1.05453
65, 1.05647
66, 1.05891
67, 1.06141
68, 1.06286
69, 1.06455
70, 1.06604
71, 1.0663
72, 1.06785
73, 1.07016
74, 1.07179
75, 1.07337
76, 1.07522
77, 1.07713
78, 1.07832
79, 1.07953
80, 1.08105
81, 1.08202
82, 1.08384
83, 1.08498
84, 1.08667
85, 1.08776
86, 1.08848
87, 1.08875
88, 1.0896
89, 1.09077
90, 1.09143
91, 1.09226
92, 1.09369
93, 1.09517
94, 1.09639
95, 1.09741
96, 1.09846
