Time(msec),Integral_1st,Integral_CF,Integral_HI,Integral_Total
0.0,0.0,0.0,0.0,0.0
1.0,2.1767332561860815e-05,0.356723667186287,0.05348608956488143,2.5604891738815582e-05
2.0,4.268896698539747e-05,0.7079225160501295,0.10574195226134599,5.018195182583903e-05
3.0,6.321208142625187e-05,1.0568902303640972,0.15743030087294388,7.427178369739396e-05
4.0,8.392837320704089e-05,1.406905396993615,0.20939259848464478,9.859804632837222e-05
5.0,0.00010411604337799399,1.7543125816725709,0.2606151271859045,0.0001222753825020363
6.0,0.0001246319217067291,2.103094778824598,0.3122864531817227,0.00014635756779863088
7.0,0.00014507853997967256,2.4514615020536685,0.3638575146246363,0.00017035532670447683
8.0,0.00016495646253423383,2.7968055224002972,0.41461910863824447,0.00019365698318159587
9.0,0.00018509521514008926,3.1433147464619715,0.46574273449466813,0.00021727962372638845
10.0,0.0002051935899982066,3.489579043270093,0.5168074631116697,0.00024085308588148068
11.0,0.00022500986369969244,3.834580710024196,0.5674801870859125,0.0002640794364115472
12.0,0.0002444723385154784,4.1778566477839645,0.6176520244020597,0.00028687186983790343
13.0,0.00026371079326579193,4.520191778480311,0.6675119733039261,0.0003093885349959344
14.0,0.00028260824616119386,4.861041977181338,0.7168922332503694,0.000331486124248911
15.0,0.000301032377855838,5.199904895047993,0.7656047370394119,0.0003530020632578517
16.0,0.00031841207343363186,5.534487741523288,0.8128254140559994,0.00037323644679142215
17.0,0.0003343242304747736,5.862937485695024,0.857885925003571,0.0003916776924588344
18.0,0.00034814431376062045,6.182167635093832,0.8997091603684866,0.0004075805674407072
19.0,0.00035996234548540403,6.491513672687586,0.9382080876653875,0.00042107785663393686
20.0,0.00036983242422094007,6.790042557616503,0.9732087856242134,0.00043225841868283393
21.0,0.0003784391728097215,7.080465377434904,1.0057564613033796,0.0004419511433543827
22.0,0.0003854833787809199,7.359934243306598,1.0350346056434163,0.0004498194640323613
23.0,0.00039143235199227565,7.630429007406591,1.0618069363133413,0.00045642175667294635
24.0,0.00039599058324957904,7.8877318105747545,1.0850639459923592,0.00046143283942232837
25.0,0.00039936670783969713,8.131099299813854,1.1049066164197618,0.0004651086126959846
26.0,0.00040194801555701326,8.362954396294397,1.1221256958934103,0.0004678969711484893
27.0,0.0004037271445347549,8.579988449112067,1.136270829867889,0.00046980012184186216
28.0,0.00040492341363441807,8.782377357355262,1.1477369710431478,0.0004710682266560205
29.0,0.0004057199723452651,8.971301731129145,1.1569870405713023,0.0004719057904305621
30.0,0.0004062136092452893,9.145812695638378,1.1641712010947909,0.00047242062006544244
31.0,0.00040649986319253313,9.305528829129448,1.1695578240788773,0.0004727168646961612
