0, 5.82676
1, 5.82933
2, 5.82676
3, 5.82356
4, 5.8242
5, 5.8258
6, 5.82933
7, 5.82099
8, 5.8274
9, 5.81683
10, 5.81971
11, 5.81811
12, 5.79928
13, 5.77833
14, 5.75654
15, 5.70279
16, 5.64094
17, 5.57082
18, 5.50173
19, 5.42129
20, 5.33059
21, 5.2302
22, 5.12872
23, 5.00141
24, 4.87692
25, 4.74419
26, 4.5963
27, 4.44429
28, 4.28394
29, 4.11013
30, 3.92849
31, 3.74698
32, 3.5544
33, 3.35864
34, 3.15694
35, 2.94497
36, 2.7306
37, 2.51085
38, 2.28531
39, 2.05648
40, 1.82373
40.1, 1.80044
40.2, 1.77693
40.3, 1.75315
40.4, 1.72978
40.5, 1.70647
40.6, 1.68273
40.7, 1.65894
40.8, 1.63523
40.9, 1.61159
41, 1.58805
41.1, 1.56399
41.2, 1.53968
41.3, 1.51855
41.4, 1.50154
41.5, 1.48138
41.6, 1.45845
41.7, 1.4385
41.8, 1.42172
41.9, 1.40344
42, 1.38314
42.1, 1.36616
42.2, 1.35545
42.3, 1.34271
42.4, 1.3259
42.5, 1.31188
42.6, 1.29714
42.7, 1.28042
42.8, 1.26739
42.9, 1.25767
43, 1.24869
43.1, 1.23769
43.2, 1.22545
43.3, 1.21594
43.4, 1.20576
43.5, 1.19606
43.6, 1.18753
43.7, 1.17728
43.8, 1.16771
43.9, 1.1589
44, 1.15166
44.1, 1.14483
44.2, 1.13894
44.3, 1.13067
44.4, 1.12357
44.5, 1.11966
44.6, 1.11417
44.7, 1.10912
44.8, 1.10576
44.9, 1.10058
45, 1.09407
45.1, 1.0883
45.2, 1.08425
45.3, 1.0805
45.4, 1.07678
45.5, 1.07366
45.6, 1.06989
45.7, 1.06586
45.8, 1.06218
45.9, 1.05845
46, 1.05508
46.1, 1.05257
46.2, 1.0499
46.3, 1.04692
46.4, 1.04556
46.5, 1.04314
46.6, 1.0396
46.7, 1.03731
46.8, 1.0353
46.9, 1.03358
47, 1.03115
47.1, 1.02927
47.2, 1.02807
47.3, 1.02812
47.4, 1.02834
47.5, 1.02678
47.6, 1.02458
47.7, 1.02249
47.8, 1.01921
47.9, 1.01659
48, 1.01579
48.1, 1.01482
48.2, 1.0137
48.3, 1.01318
48.4, 1.01222
48.5, 1.01074
48.6, 1.00957
48.7, 1.00857
48.8, 1.00764
48.9, 1.00694
49, 1.00634
49.1, 1.00552
49.2, 1.0046
49.3, 1.00351
49.4, 1.00254
49.5, 1.0021
49.6, 1.00171
49.7, 1.00111
49.8, 1.00071
49.9, 1.00032
50, 1
51, 1.00679
52, 1.00965
53, 1.01166
54, 1.01475
55, 1.01727
56, 1.01963
57, 1.02233
58, 1.02392
59, 1.02592
60, 1.02747
61, 1.0291
62, 1.03087
63, 1.03246
64, 1.03437
65, 1.03533
66, 1.03635
67, 1.03744
68, 1.03846
69, 1.0397
70, 1.0412
71, 1.04264
72, 1.04409
73, 1.04541
74, 1.04622
75, 1.04698
76, 1.04791
77, 1.04895
78, 1.04991
79, 1.05092
80, 1.05196
81, 1.05273
82, 1.05369
83, 1.05466
84, 1.05545
85, 1.05598
86, 1.05645
87, 1.05707
88, 1.05812
89, 1.05922
90, 1.06032
91, 1.06119
92, 1.06197
93, 1.06275
94, 1.06338
95, 1.06393
96, 1.06451
97, 1.06519
98, 1.06587
99, 1.06675
100, 1.06753
101, 1.06804
102, 1.06867
103, 1.06923
104, 1.06991
105, 1.07047
106, 1.07151
107, 1.07215
108, 1.07276
109, 1.07347
110, 1.07424
111, 1.07482
112, 1.07574
113, 1.07635
114, 1.07674
115, 1.07702
116, 1.07769
117, 1.07799
118, 1.07863
119, 1.0793
120, 1.07999
121, 1.08056
122, 1.08118
123, 1.08167
124, 1.08205
125, 1.08244
126, 1.0829
127, 1.08373
128, 1.08484
129, 1.08557
130, 1.08438
131, 1.0865
132, 1.08694
133, 1.08741
134, 1.0878
135, 1.08826
136, 1.08891
137, 1.08923
138, 1.08985
139, 1.09042
140, 1.09095
141, 1.09134
142, 1.09207
143, 1.09259
144, 1.0928
145, 1.09327
146, 1.09371
147, 1.09411
148, 1.09461
149, 1.09523
150, 1.09563
151, 1.09613
152, 1.09663
153, 1.09702
154, 1.09731
155, 1.09791
156, 1.09876
157, 1.09915
158, 1.09968
159, 1.10021
160, 1.10052
161, 1.101
162, 1.10158
163, 1.10195
164, 1.10251
165, 1.10298
166, 1.10304
167, 1.10362
168, 1.10399
169, 1.10442
170, 1.10466
171, 1.10521
172, 1.10575
173, 1.10622
174, 1.10649
175, 1.10694
176, 1.10734
177, 1.10756
178, 1.10825
179, 1.10865
180, 1.10905
181, 1.10934
182, 1.10974
183, 1.11012
184, 1.11106
185, 1.11103
186, 1.11106
187, 1.11143
188, 1.11189
189, 1.11242
190, 1.11288
191, 1.11374
192, 1.11444
193, 1.11457
194, 1.11489
195, 1.11538
196, 1.11576
197, 1.11603
198, 1.11638
199, 1.11684
200, 1.11721
201, 1.11762
202, 1.118
203, 1.11827
204, 1.11862
205, 1.11908
206, 1.11935
207, 1.11992
208, 1.12032
209, 1.12073
210, 1.12103
211, 1.12135
212, 1.12173
213, 1.12195
