Time(msec), Temperature(K), Pressure(bar)
0.0,835.95,31.3361022395453
1.0,836.1800816079359,31.3298389087685
2.0,835.8958419594654,31.3212882662121
3.0,835.8794614565076,31.3119399935908
4.0,835.6515493848971,31.3023274543253
5.0,835.6612535208166,31.292072654719
6.0,835.6054319413664,31.2886863831541
7.0,835.6799017887386,31.2738454679798
8.0,835.6548110097483,31.2539955772969
9.0,834.9880659730037,31.236659995061
10.0,835.13585348766,31.2185506057364
11.0,834.8428500289682,31.1948968342805
12.0,834.0551478987788,31.1831566792757
13.0,832.7659715247123,31.1680697803842
14.0,831.3920282647716,31.1492928559019
15.0,829.0860549607214,31.1300686875537
16.0,825.6704178047095,31.1114347644852
17.0,821.8953574825,31.0918736529222
18.0,818.2876665745384,31.0751514624926
19.0,814.2041786051172,31.058489407189104
20.0,809.050814625284,31.032876112196302
21.0,803.791305793306,31.012549231641003
22.0,798.3987754280787,30.992379503136704
23.0,791.1687709725624,30.973648562682804
24.0,784.2904050913872,30.946620755633305
25.0,776.241759855713,30.9245358005586
26.0,767.7541440545142,30.9089310668046
27.0,758.900179381894,30.890250340738703
28.0,749.2873016181127,30.870390361560304
29.0,738.3973495628255,30.854362437165005
30.0,727.0705384170313,30.831568943717905
31.0,715.0119797101904,30.806065495303603
32.0,702.1727152636686,30.788015262504402
33.0,688.2591681615229,30.767637450194005
34.0,673.3410985753675,30.7406425592571
35.0,657.3564076483979,30.724263482893704
36.0,640.2558731162917,30.708826570875402
37.0,621.8726328564658,30.697882504746804
38.0,601.835450798873,30.671395650139004
39.0,580.2692150448253,30.652420208869504
40.0,556.5624781688889,30.6254488876889
40.1,554.0982205780844,30.624278039608203
40.2,551.5904344130573,30.620961482232502
40.3,549.0526902094558,30.6190294089002
40.4,546.4843566486837,30.6180691925034
40.5,543.8867828583076,30.615887915797405
40.6,541.2754135813594,30.613978299243804
40.7,538.6472992003423,30.610513599197002
40.8,535.974289005394,30.606420257389903
40.9,533.2875897522625,30.604194953903
41.0,530.5774734391706,30.6031246363471
41.1,527.8432372910306,30.6021676157403
41.2,525.073346630112,30.598868077755803
41.3,522.4752836902923,30.5962145848876
41.4,520.3315827009889,30.5966684636482
41.5,518.1953153226461,30.5975576272952
41.6,515.4728877923818,30.595635456172403
41.7,512.7985969697658,30.592501226965105
41.8,510.7596729862395,30.588995935304403
41.9,508.46631446421605,30.584158072897104
42.0,505.8330134918226,30.582208481359
42.1,503.4622805283805,30.581578692222404
42.2,501.6061145561591,30.577977860331803
42.3,500.11300062371623,30.574487714226102
42.4,498.579868806486,30.5734172217266
42.5,496.6936945237358,30.5737447566449
42.6,494.5767630605982,30.572319179947602
42.7,492.6302513239415,30.5705313342043
42.8,490.9545375831278,30.568431832194204
42.9,489.08477795691533,30.566522627899
43.0,487.34143592285335,30.564455141651205
43.1,486.1598294043153,30.561596275204803
43.2,484.63913664062375,30.5588872436184
43.3,482.6261825332911,30.5576077853868
43.4,481.3641571223057,30.555713327924604
43.5,480.4411194359563,30.553236874478504
43.6,479.3265911857768,30.550446740143503
43.7,478.1890061532444,30.5483905802308
43.8,476.7285448709636,30.5487291264791
43.9,475.1397051878153,30.548239270337003
44.0,474.5835481477825,30.544419147747902
44.1,474.1250532981558,30.5417833842991
44.2,472.9024202529653,30.5401598433156
44.3,471.4667244910168,30.537473843308703
44.4,470.40654039352444,30.5355953899933
44.5,469.8324834257674,30.534917026064
44.6,469.1491578682138,30.5337742506643
44.7,468.15599437964914,30.5325451253162
44.8,467.1386586159195,30.5310676924875
44.9,466.2286317137961,30.5294607591877
45.0,465.50505763649505,30.5281495904734
45.1,464.81745129896564,30.5273502379574
45.2,464.21808114069853,30.5272853137542
45.3,463.73039729291094,30.5276355911027
45.4,463.142078801209,30.5268237917396
45.5,462.51375916088745,30.524268115695005
45.6,461.9374682158762,30.521438551283502
45.7,461.482192638463,30.518781667061205
45.8,461.20139513897635,30.5169656224345
45.9,460.9709518948732,30.515250832896204
46.0,460.5234354873421,30.512269750172305
46.1,459.9735135672431,30.5098669225618
46.2,459.49491502080656,30.5099444717619
46.3,459.0716187905816,30.5110639411708
46.4,458.75174694472213,30.510133320562
46.5,458.3396612814038,30.506958240054203
46.6,457.86281765750635,30.50076927675501
46.7,457.51789138768044,30.495757871149003
46.8,457.1770750036977,30.492703036559604
46.9,456.80386134273203,30.488189293822302
47.0,456.58225489787986,30.484544018623602
47.1,456.4211409359315,30.481751922871403
47.2,456.18466528447857,30.478344392700805
47.3,456.0773059903659,30.4778632675967
47.4,455.98226723437267,30.4785689618174
47.5,455.78071011336,30.475047221790803
47.6,455.4694966839006,30.468943183854602
47.7,455.0578193795865,30.468344573798497
47.8,454.77140859359554,30.471670130122398
47.9,454.55519611203937,30.470636969107105
48.0,454.34694445145357,30.466052130556804
48.1,454.27775500714534,30.462704407139704
48.2,454.2051356675266,30.4613022143292
48.3,453.9807006842261,30.4598729636935
48.4,453.7225858762493,30.4586921921313
48.5,453.4903739726375,30.456167514509602
