Time(msec), Temperature(K), Pressure(bar)
0.0,810.09,33.0874135768851
1.0,809.8254266106583,33.0683720221383
2.0,810.1764930326829,33.0608099018779
3.0,810.1518471349922,33.0594327897348
4.0,810.0349878516142,33.0511270203753
5.0,810.0533347216493,33.0414292230414
6.0,809.6254907690515,33.0394749525385
7.0,809.2727182702592,33.024101000566
8.0,809.5982248393287,33.0125063289157
9.0,809.5657319168602,33.0023959493963
10.0,809.0363205626245,32.9944164230876
11.0,808.6272859160781,32.9702168650034
12.0,808.3142061292486,32.9610501291355
13.0,807.4732995527532,32.9462382265228
14.0,804.9439860597034,32.9389265598852
15.0,804.2945296227797,32.9234405363639
16.0,801.0688919662962,32.9034141815887
17.0,796.1902378090728,32.8923810697744
18.0,792.9129219368131,32.8739181026272
19.0,789.2502535414905,32.8609653978387
20.0,784.0343321233727,32.8517719912323
21.0,779.0740589572312,32.8305948936027
22.0,774.0607910067748,32.809869091853
23.0,767.4829319519363,32.7974656189326
24.0,761.0057277356991,32.7798615837503
25.0,753.2135190706505,32.7549807816745
26.0,744.4431711444995,32.7433636892068
27.0,736.1796004117255,32.72733037396
28.0,726.9184820187668,32.7024583894717
29.0,717.0809541428957,32.6841971988497
30.0,706.014352055195,32.6710635827125
31.0,694.5716554081577,32.6502188835752
32.0,682.3274304733997,32.633551228123
33.0,669.0106124230733,32.6153915509615
34.0,654.9583549887186,32.5968162324817
35.0,639.9529104081055,32.5780446951273
36.0,623.9831086818511,32.5547416725168
37.0,606.4925086199279,32.5333178124839
38.0,587.6783405014335,32.5138476532149
39.0,567.2238576401293,32.4955305863491
40.0,545.0704772147527,32.4793198912453
40.1,542.7443181221716,32.4789235935769
40.2,540.3923390414149,32.4758943059642
40.3,537.999529572941,32.472138958535
40.4,535.6008143355652,32.4710720619142
40.5,533.1790839873329,32.4705491981137
40.6,530.7226966296448,32.4682183316153
40.7,528.2578721430193,32.4634747892932
40.8,525.7782800361151,32.4615202887666
40.9,523.2881279112103,32.4616998267956
41.0,520.748779884647,32.4602138113336
41.1,518.17576586626,32.4572449129603
41.2,515.613334802822,32.4551394585488
41.3,513.048087344356,32.4536415479014
41.4,510.4774737445415,32.451580477389
41.5,507.9335713184663,32.4490899277381
41.6,505.44081294983005,32.4470379058417
41.7,503.1453889646416,32.4442309216092
41.8,501.164878833443,32.4433512400665
41.9,499.024879001581,32.4441873517081
42.0,496.8239657426048,32.4425957490981
42.1,494.8195698618089,32.4392356642049
42.2,492.5692117627155,32.4373424803515
42.3,490.04114497550404,32.4358662173632
42.4,487.8335691490876,32.4351077054663
42.5,486.2124108903527,32.4350136202304
42.6,484.4611924546015,32.4331842734745
42.7,482.38241971303023,32.4292346844784
42.8,480.2784475303539,32.4260229372816
42.9,478.52726196821675,32.4237653322462
43.0,476.8618916698464,32.4223625632379
43.1,474.8736176523531,32.4235565523423
43.2,473.0131787830195,32.4232966528197
43.3,471.5689686543446,32.4202290867915
43.4,470.20466955704205,32.4151604978023
43.5,469.1660380961353,32.4101987787204
43.6,468.11768224685625,32.4069811051994
43.7,466.6294444459015,32.406037284815
43.8,465.0900435929382,32.4069824130489
43.9,463.72076009424137,32.4061462808026
44.0,462.700492008547,32.4023876673546
44.1,462.23234112143706,32.3991341367074
44.2,461.75998318496636,32.3964672868128
44.3,460.4385050694949,32.3937862030053
44.4,459.0301697324291,32.3915301167024
44.5,457.93224955999244,32.3894180027144
44.6,456.7664641564915,32.3867356056758
44.7,455.87815121749645,32.3846939396726
