Time(msec), Temperature(K), Pressure(bar)
0.0,865.58,16.8400770337533
1.0,865.6863667369937,16.8160655834591
2.0,865.50053688294,16.7855258488844
3.0,865.0302874070893,16.7503759123392
4.0,862.7717081688883,16.6973945200096
5.0,863.1852012679435,16.6357631159168
6.0,862.2396979494316,16.5807031148166
7.0,860.8155167853961,16.5355331719052
8.0,860.797104140563,16.5002726887257
9.0,861.1285278145075,16.4608283983455
10.0,859.8521242211469,16.4230298275693
11.0,858.7149064445806,16.3704844408148
12.0,857.8261624981749,16.3126368587765
13.0,857.2823140528126,16.2542700759784
14.0,855.4469342749118,16.2124515167963
15.0,854.0458640853911,16.1652891727845
16.0,851.4621159882892,16.1181896297994
17.0,851.3906800970097,16.0826028735468
18.0,846.1448921198999,16.0440151693691
19.0,839.7682047108674,16.0028893495934
20.0,834.9473158460827,15.9657027163821
21.0,830.6598139754541,15.9264029786842
22.0,825.8574678185125,15.8848478505637
23.0,818.8122963351456,15.8531228770022
24.0,814.1755186340964,15.8278664612899
25.0,807.6060449754715,15.8009465952763
26.0,798.3508910705774,15.7691270842828
27.0,788.5429619999713,15.7440032256378
28.0,779.641001469832,15.7173486343247
29.0,769.9937528691496,15.6837046083157
30.0,758.5889239647039,15.6494032144592
31.0,746.6520720045377,15.6088290948345
32.0,734.6921245830789,15.5727200959559
33.0,720.5981803859929,15.5400418756019
34.0,706.3757558680741,15.5179777420169
35.0,691.0212413536132,15.4909378535795
36.0,674.8330429612181,15.4651934682925
37.0,657.0738184273041,15.4324259255568
38.0,638.0584388802868,15.3932437617217
39.0,617.261116232417,15.355378319316
40.0,594.4852657052917,15.3417020357796
40.1,592.1220569391937,15.341420754594
40.2,589.675941629184,15.3391977784228
40.3,587.161463993453,15.336974783727102
40.4,584.6306481093704,15.3362650054628
40.5,582.1034389240752,15.3354119064258
40.6,579.6210355477467,15.3331961800407
40.7,577.1674528589526,15.3314889240525
40.8,574.732772107324,15.3319768725716
40.9,572.2161805712117,15.3291940305605
41.0,569.58982792771,15.3259008701471
41.1,566.945397267084,15.3260726826389
41.2,564.2811880959259,15.3258947738265
41.3,561.5684448526871,15.324305974276301
41.4,558.8070604858938,15.3210548783422
41.5,556.0227291392896,15.3173629322327
41.6,553.19897652572,15.3134203992194
41.7,550.3286383960904,15.3094173976969
41.8,547.4815279305021,15.306237625623503
41.9,544.6330475257405,15.3052692372853
42.0,541.7212212083873,15.3050292134704
42.1,538.7665110800888,15.3052442245983
42.2,535.7842368029363,15.3040360560945
42.3,532.7229099599014,15.301141880010304
42.4,529.6131842655676,15.2989589805798
42.5,526.5218701898721,15.2980916531579
42.6,523.4402645125465,15.2974146130781
42.7,520.3336299155966,15.2972342039967
42.8,517.3349693303171,15.297419036168602
42.9,514.4883837384693,15.2934961077392
43.0,511.26331758093374,15.2884266379209
43.1,507.9208139742758,15.2841055347775
43.2,505.39595331919463,15.2794210200489
43.3,503.80390457243374,15.2764978780152
43.4,502.3323092162344,15.2777512893266
43.5,500.1487673602889,15.2780588337587
43.6,497.54290337424817,15.2755218853117
43.7,494.77766824845526,15.2725292737583
43.8,491.707899929104,15.269106374164403
43.9,488.68407486703325,15.265652670006
44.0,486.3616831066239,15.2628267877922
44.1,484.7623963301638,15.259487554502
44.2,482.84854898595506,15.2561066964282
44.3,480.5784013545104,15.254553805994401
44.4,478.73885308788067,15.2530053610401
44.5,477.4001340287807,15.2496632183206
44.6,475.7734708898859,15.2479905434447
44.7,473.6994393941356,15.2463097804033
44.8,471.1565187039212,15.238794132080109
44.9,468.55210740505277,15.2319752365324
45.0,466.3367773344577,15.228694527779
45.1,463.9350580955286,15.2266337801943
45.2,462.14490605845816,15.2272616056523
45.3,462.06484789422257,15.226928870182602
45.4,463.64060704567555,15.223435226066604
45.5,463.8044274002366,15.2206987284838
45.6,462.23485995407094,15.218321862071
45.7,460.62128647322106,15.2136869308073
45.8,459.1293291063193,15.209586622105203
45.9,457.2291516723552,15.206938933315302
46.0,455.31640812948905,15.2059764858081
46.1,454.0023215794082,15.2063495506893
46.2,452.9350659765984,15.2058009306997
46.3,452.2034092397606,15.202719990351804
46.4,451.5182218676019,15.199940471112203
46.5,450.773553761566,15.1971751922127
46.6,450.7818382104924,15.1961842203393
46.7,450.9522202635894,15.1946595103158
46.8,449.9478979835348,15.187536517692008
46.9,448.7925146496694,15.181304215744104
47.0,447.97208494065103,15.179921976014
47.1,446.97949905306785,15.1780561099778
47.2,446.11928777275244,15.1751339055344
47.3,445.3297595664991,15.173332326236903
47.4,444.95527231904475,15.172301128082601
47.5,444.5366891158584,15.1698291729973
47.6,444.0541607517115,15.1652752798345
47.7,443.8202841697927,15.1602903807699
47.8,443.600140352725,15.1545862864048
47.9,443.5605717426298,15.1513314729135
48.0,443.69506987953844,15.1512328796904
48.1,443.7377509640519,15.1498103515193
48.2,443.40359915124117,15.146910519346
48.3,442.44978362605525,15.1433571233511
48.4,441.172083583304,15.1402776463615
48.5,440.82575674914176,15.1365768817372
48.6,441.06607573216166,15.1339943168432
48.7,440.86290520523096,15.1321452740189
48.8,440.4501151569528,15.1294425238728
48.9,440.2292394924893,15.1280985686369
49.0,440.2400145943415,15.1281295928202
49.1,439.84469527060145,15.1278680419233
49.2,439.19656851586785,15.126439051188
49.3,438.35980248053124,15.1237510871205
49.4,437.68120605942846,15.121006744316
49.5,437.4960445010182,15.1200660363928
49.6,437.34790072224854,15.1173736625243
49.7,436.8809693296037,15.1153022044546
49.8,436.71990977566935,15.1160206625982
49.9,436.6695281715523,15.1131694533375
50.0,436.55076048304477,15.1064929409157
51.0,438.9052881718417,15.088181512345
52.0,439.9777238342387,15.0633772622763
53.0,439.9518115013246,15.0387532027581
54.0,440.21963298830553,15.0159687244833
55.0,440.45486581857443,14.9884961795583
56.0,440.95334887355546,14.9748171047341
57.0,441.462222221885,14.9598289188797
58.0,441.9455436584699,14.9382976471992
59.0,442.47812683993766,14.9152318801953
60.0,442.7900555394685,14.898097277702
61.0,442.9436423945895,14.8758414748569
62.0,443.0342897436496,14.8544834917191
63.0,443.1438506360815,14.8401954361473
64.0,443.2522974174432,14.8212798475823
65.0,443.3760056157757,14.7985673029723
66.0,443.54596920165443,14.7772146013832
67.0,443.70369383882786,14.7562763950869
68.0,443.7740959677345,14.7276174290729
69.0,443.9497584871604,14.7134623986108
70.0,444.0021836824071,14.7029088277034
71.0,443.9948071687447,14.6828969873448
72.0,444.0321099328496,14.6647476928808
73.0,444.160235838065,14.6493678885183
74.0,444.30020053808573,14.6280326520712
75.0,444.37745637983005,14.6046988655026
76.0,444.593074220782,14.5920444690672
77.0,444.6606328262171,14.5729274136886
78.0,444.71835919781665,14.5524505635103
79.0,444.8250034043498,14.5382063820531
80.0,444.8790797179011,14.5231655338845
81.0,444.929975557226,14.5052437199205
82.0,445.00697570961324,14.4877792288879
83.0,445.0858869814298,14.4732973679024
84.0,445.1841912452142,14.4561066844321
85.0,445.1826878050463,14.4316619782354
86.0,445.1644805344516,14.4187083453496
87.0,445.10887367391126,14.401636856682
88.0,445.08186573393687,14.384788074265
89.0,445.1265372578524,14.3680514041325
90.0,445.1431052804781,14.3595118832792
91.0,445.11484621822245,14.3401218808171
92.0,445.19113638570826,14.320737392888
93.0,445.3506053980513,14.3071703465349
94.0,445.33120011275327,14.2860396839611
95.0,445.37347070920333,14.2724058402547
96.0,445.3417053936397,14.2555824557358
97.0,445.34297665419473,14.2404281829551
98.0,445.30204922657344,14.2218383655184
99.0,445.3663741308067,14.2039420482024
100.0,445.4612700073386,14.1931380362241
101.0,445.5066475163138,14.1780104160971
102.0,445.5605884613066,14.1636267209964
103.0,445.5434719846369,14.1543101113537
104.0,445.41832867935125,14.1352074509829
105.0,445.4174575305817,14.1169405874742
106.0,445.33065421513214,14.1001783143814
107.0,445.38397253577585,14.0846681577372
108.0,445.385299292921,14.0701811705411
109.0,445.46319405608494,14.0614739633522
110.0,445.5523050567469,14.0533042177851
111.0,445.5466661794045,14.0412606141335
112.0,445.5443132824364,14.0270962792128
113.0,445.4947565427927,14.0063871557963
114.0,445.49468936029064,13.990703200429
115.0,445.5578539622513,13.9756427248453
116.0,445.52838142989964,13.9583158649058
117.0,445.57424640597185,13.9501158391911
118.0,445.5902679126911,13.940670062868
119.0,445.5393866168092,13.9278470153602
120.0,445.4874581477411,13.9112421662395
121.0,445.49925818818474,13.8975030695575
122.0,445.44298449988634,13.8794287637699
123.0,445.44171899681606,13.8674907544262
124.0,445.40826396937774,13.8507153522301
125.0,445.39903428054123,13.8388549047313
126.0,445.3447644102183,13.8262402922696
127.0,445.34435343908524,13.809696200389
128.0,445.3731148835915,13.7948627752202
129.0,445.45880070607376,13.7924413806313
130.0,445.4343340924574,13.7749136578273
131.0,445.4370581713219,13.7606591576308
132.0,445.40852600518537,13.7474484120549
133.0,445.3531090115005,13.7370962432201
134.0,445.3047072932227,13.719108408965
135.0,445.32554084930524,13.7062798379566
136.0,445.3344575539033,13.6961223474221
137.0,445.27800657469885,13.677746056927
138.0,445.2935640920872,13.6706769223909
139.0,445.27685884907805,13.6588273388088
140.0,445.134482657207,13.6424740324303
141.0,445.17327162724746,13.630272467538
142.0,445.16587649200875,13.6173158242523
143.0,445.14189514950885,13.6043530711597
144.0,445.2085508762674,13.5987135330145
145.0,445.18012654137783,13.5860603920075
