Time(msec), Temperature(K), Pressure(bar)
0.0,815.08,42.1691579703716
1.0,815.0950546425596,42.1590465850414
2.0,814.8910714046193,42.1412534153499
3.0,814.8318744611231,42.1001135610092
4.0,814.6518472745425,42.0642476390358
5.0,814.4585706492192,42.0322080467178
6.0,813.9514547919778,41.9703189185067
7.0,813.220251567,41.9125840196049
8.0,813.0423506033603,41.8577515569625
9.0,812.8755294659363,41.8019794959795
10.0,811.9933211657735,41.733575092298
11.0,811.225704342551,41.6812981404664
12.0,810.4809010404128,41.6237213358522
13.0,809.1516929602376,41.5527864100927
14.0,806.5407725254901,41.4851757706644
15.0,804.0573911224451,41.4173829047015
16.0,800.725321196344,41.3505890652303
17.0,796.5771660748692,41.2959624801421
18.0,793.1329246056649,41.2276414505856
19.0,789.41142327926,41.1679723366823
20.0,784.1170872138562,41.1057664591134
21.0,778.4825272274607,41.0457115388162
22.0,773.3023231170845,40.9797025589916
23.0,766.5053349254903,40.9098685920218
24.0,759.7939660280276,40.8475003100449
25.0,751.832783506716,40.7877623856199
26.0,743.617569469776,40.724616897516
27.0,734.8574788295423,40.6732669031291
28.0,725.6354071625198,40.6207787108984
29.0,715.6383098702471,40.5517472701971
30.0,704.779281194716,40.4966334701129
31.0,693.2521585848617,40.4415128080776
32.0,681.1560648034375,40.3748942761109
33.0,668.0212406417426,40.323896931488
34.0,654.0944586871824,40.2713611279474
35.0,639.4122907153281,40.2102882921607
36.0,623.4986646993231,40.1527156240954
37.0,606.1512051266576,40.1017748587261
38.0,587.7322738114051,40.0484620880348
39.0,568.0209135270479,39.9927773553732
40.0,546.243267752665,39.9485611176681
40.1,543.9985652840022,39.9445420227453
40.2,541.726775409653,39.937654002283
40.3,539.3934665823466,39.9310608690196
40.4,537.0399420266189,39.9264880150247
40.5,534.6736086150967,39.9207901101172
40.6,532.2811941372087,39.915118870341296
40.7,529.8965473622567,39.911791471611
40.8,527.4858488577048,39.9084367545663
40.9,525.0074947024768,39.9021317767138
41.0,522.4863163383068,39.8934964476788
41.1,519.9809685311312,39.8867009066918
41.2,517.479429527994,39.8818868850898
41.3,514.9433112717157,39.8775427657206
41.4,512.3536934932632,39.8724902580239
41.5,509.73270125963273,39.8665464525624
41.6,507.11275461955694,39.860378503292395
41.7,504.4608613151862,39.85541972468349
41.8,501.74645598490787,39.8519180537099
41.9,499.15143241947015,39.8487774093282
42.0,496.8505049468465,39.8443707551358
42.1,494.5685180899904,39.8382946877891
42.2,492.2049647077729,39.8305734413107
42.3,489.95431906122036,39.8249101777247
42.4,487.8776985330753,39.8203079797631
42.5,485.6417750887288,39.8123578826962
42.6,483.14329893857575,39.80347323585459
42.7,481.13757229155516,39.79711342297169
42.8,479.6434555664061,39.7937975898391
42.9,477.9120248086474,39.7920104261203
43.0,475.8648333566661,39.7884267250096
43.1,474.02882027176395,39.7832489219859
43.2,472.2357350572159,39.7798857577
43.3,470.22684495344276,39.7775525144861
43.4,468.2967935099749,39.7736217303106
43.5,466.89229866307795,39.7685549219106
43.6,465.68922812649345,39.7647682054232
43.7,464.11251103301333,39.760655680551096
43.8,462.482579222122,39.7546974169785
43.9,461.11987148183107,39.7492911449817
44.0,459.64398499778764,39.7468774040327
44.1,458.38126168953414,39.7440350326438
44.2,457.0888583526257,39.7365052407296
44.3,455.91004637729725,39.7274069550874
44.4,455.30135784981803,39.7199755748472
44.5,454.5246733319847,39.7154210707645
44.6,453.1602767812989,39.712069583633294
44.7,451.7150140204315,39.707416760776994
44.8,450.400185200786,39.7028791936706
44.9,449.1527785604792,39.6969191928177
45.0,448.2944928430658,39.6903574905887
45.1,447.6745982352039,39.6861654651032
45.2,446.76495037613495,39.6827585452156
45.3,445.7198174701778,39.6776145548568
45.4,444.7042386403976,39.6706289863364
45.5,443.84343194108914,39.6640361018773
45.6,443.09847562487306,39.65895205549229
45.7,442.371401265161,39.65395498061049
45.8,441.70261773258164,39.6492148820951
45.9,441.1056320175478,39.6423432842864
46.0,440.573438794081,39.6331817195995
46.1,439.94050727715603,39.6266250018054
46.2,439.3794155437581,39.6231592188823
46.3,438.7495279931888,39.6191893876631
46.4,438.03766386724266,39.6128117519317
46.5,437.4589356882234,39.6056901360796
46.6,436.8862638029557,39.6026509778278
46.7,436.4150473080868,39.6015627661023
46.8,435.9956375850238,39.5980733026635
46.9,435.5548203997332,39.5929369069251
47.0,435.19884817365346,39.5866248822889
47.1,434.79504694643265,39.5811112587414
47.2,434.4033791058551,39.5780227962616
47.3,434.0360517045249,39.5764977489032
47.4,433.68335608815806,39.5746390853669
47.5,433.3175556921901,39.5693788280135
47.6,432.91456011389977,39.5625960892341
47.7,432.5558355551767,39.5565663655261
47.8,432.22428812561265,39.5514432509901
47.9,431.9019765998983,39.5465968915909
48.0,431.6207017337614,39.5407087648165
