Time(msec), Temperature(K), Pressure(bar)
0.0,799.96,36.0029466329737
1.0,800.0251325296967,36.0004394790795
2.0,800.2232444994839,35.9907351871669
3.0,800.2150776347821,35.9893184336192
4.0,799.8715614998921,35.9848349229445
5.0,800.0657192323553,35.9799628086308
6.0,800.0001983586149,35.9741157726771
7.0,800.007236093498,35.9753364591108
8.0,799.7117084624037,35.9652977525735
9.0,799.5520802471527,35.95693311015
10.0,799.2139977991263,35.9532681560783
11.0,799.0934555563256,35.9433219474139
12.0,798.2304571694367,35.9308583284288
13.0,797.2511754173831,35.9251618882129
14.0,795.159646200126,35.9137868563538
15.0,793.1639459419268,35.90333359803
16.0,789.3636528392966,35.9016239834376
17.0,785.5357446610188,35.8820449561976
18.0,782.592554933155,35.8701798184816
19.0,777.792750178357,35.8572728706239
20.0,773.3298699201937,35.8450631771761
21.0,768.2164440729846,35.8294927692386
22.0,762.0827922442306,35.8174781652183
23.0,755.5679067535117,35.8032542595539
24.0,748.7333960065943,35.7935258764037
25.0,740.9769329454016,35.7772146777464
26.0,732.8609495685445,35.7644662803611
27.0,724.0440215581184,35.7479946323467
28.0,714.2515170145591,35.7294989254742
29.0,703.8178042949619,35.7086672566395
30.0,692.6378968539831,35.6978677985341
31.0,680.6689972844057,35.6782979223412
32.0,667.949441207322,35.6556275985261
33.0,654.5079415572901,35.6363982527866
34.0,640.1017807547369,35.6214203191892
35.0,624.6205217980216,35.608662895776
36.0,607.7995914911927,35.5938156635704
37.0,589.7363299650428,35.5714246615166
38.0,570.2932181787094,35.5438867124853
39.0,549.1598044273323,35.5269408498932
40.0,526.1858167345359,35.5105986737246
40.1,523.7465926273502,35.5069606232196
40.2,521.2981356751822,35.5032388155166
40.3,518.8498342619795,35.5007886727705
40.4,516.3600546210488,35.4983093629552
40.5,513.8347194654141,35.4943701145567
40.6,511.29794579065407,35.491971729855
40.7,508.7474780415302,35.4915538163891
40.8,506.1767079789066,35.489935648243
40.9,503.55632229204036,35.4874406908624
41.0,501.06706554656125,35.4834380037668
41.1,498.9155774203455,35.4806335407225
41.2,496.83622458884065,35.4804176468463
41.3,494.4505201452714,35.4790746821453
41.4,492.22560750098216,35.4771409072459
41.5,490.4414439547085,35.4755664647112
41.6,488.35790007116526,35.4737468458107
41.7,485.67829558464956,35.4723259671563
41.8,483.31959703579406,35.4704424191748
41.9,481.51965682108863,35.467813184589
42.0,479.7267307997855,35.4645519467449
42.1,478.04532540828365,35.4630221085804
42.2,476.4563616758601,35.4608568821959
42.3,474.9949779987445,35.4579590885153
42.4,473.4878577808598,35.4581438120532
42.5,471.83165867436094,35.4583680386097
42.6,470.2994532972833,35.4556126408304
42.7,468.8988691403955,35.4529041756131
42.8,467.51703723546103,35.4508989897353
42.9,466.0128801965064,35.4498316298818
43.0,464.4188975575766,35.4488107369113
43.1,463.01661735732404,35.4464444607351
43.2,461.7555316487846,35.4449570252694
43.3,460.57067932222407,35.444379707242
43.4,459.58382072216915,35.4421310845967
43.5,458.92028609966286,35.4378122687121
43.6,457.7215828272999,35.4350505771172
43.7,456.4079466814558,35.4329663159842
43.8,455.4203665259287,35.4308033560495
43.9,454.30177029630477,35.4292947473757
44.0,453.16836456369265,35.4265519090983
44.1,452.58579267026204,35.4243910966759
44.2,452.12965683261024,35.4235532150284
44.3,451.216813725459,35.4216069868212
44.4,450.3287774102187,35.4191071279381
44.5,449.5412071413014,35.4184814826354
44.6,448.7930338029682,35.4183709738656
44.7,448.124737412017,35.4169468093952
44.8,447.3798906660817,35.414774646
44.9,446.690784080698,35.411708785078
45.0,446.2044802956006,35.409460432321
45.1,445.6110977353854,35.4077049275376
45.2,444.92485019858395,35.4052233265134
45.3,444.4674433707854,35.4066187347453
45.4,444.0993011160369,35.4086954832588
45.5,443.60950553777667,35.4046937869138
45.6,443.11962277937033,35.3977771876349
45.7,442.6489604796985,35.393875303732
45.8,442.1815782656854,35.3930743155468
45.9,441.80588264631166,35.392081453876
46.0,441.4793934878381,35.3909084530317
46.1,441.082911170106,35.3897858977604
46.2,440.7382100735628,35.3878720833762
46.3,440.54005664156733,35.3872681920184
46.4,440.40909750462555,35.38770866998
46.5,440.1809613875463,35.387588580999
46.6,439.8742674792174,35.3853663569579
46.7,439.5464918707226,35.3818126404646
46.8,439.1160765755774,35.3776241083676
46.9,438.7203298309634,35.3737225872438
47.0,438.45513314516035,35.3723561339796
47.1,438.2413681858749,35.3711998213176
47.2,438.0596614816652,35.36792091823
47.3,437.9717289966224,35.3648648922967
47.4,437.9410617781045,35.3628013158556
47.5,437.7105043511213,35.3612277329548
47.6,437.43439903495243,35.3591324939478
47.7,437.3885648703072,35.35704946461
47.8,437.25911588714644,35.3547320531607
47.9,436.9710847808761,35.352358593058
48.0,436.77368272538996,35.3510379734946
