Time(msec), Temperature(K), Pressure(bar)
0.0,854.2,18.1798269867049
1.0,853.0569178652655,18.1666394104871
2.0,853.3322075667364,18.1586754162419
3.0,853.6829724942535,18.140195282654
4.0,852.8436551111284,18.0950464346853
5.0,852.7133150229737,18.0580865455404
6.0,852.101175428376,18.0081360883268
7.0,850.8441473247176,17.9470534500923
8.0,849.7774437912328,17.8850459215981
9.0,849.1280570785651,17.8350842823607
10.0,848.6146592369277,17.7949106905717
11.0,847.8655620480848,17.7588031249407
12.0,847.9243886785799,17.7242064686267
13.0,846.6165786623211,17.6878362466282
14.0,844.594591401989,17.6381145907581
15.0,843.5705801396009,17.5986289551867
16.0,841.5244267942697,17.5555978439671
17.0,838.8269085430095,17.5098851632787
18.0,834.1581013092828,17.4748707719923
19.0,829.4710088095401,17.4351686957448
20.0,824.9478077650868,17.3901393782682
21.0,819.5087609956222,17.3555964517047
22.0,813.815300248578,17.3278060440131
23.0,808.5466964817265,17.2991369028866
24.0,801.5064941529753,17.2724856134494
25.0,795.1590019837998,17.2497068614528
26.0,787.3522468283996,17.2155427222665
27.0,778.4994484866272,17.1721972516862
28.0,769.3066082643365,17.1270260143551
29.0,759.2676205516574,17.0943733967279
30.0,747.8084796130345,17.0608064806099
31.0,736.3371794038543,17.0304003115743
32.0,725.074558027579,17.010498731852
33.0,711.2512557913715,16.9888857782621
34.0,696.8174475608118,16.9560980004967
35.0,682.0499107692414,16.9210187730397
36.0,665.7108851700663,16.8834474366574
37.0,648.1498386608943,16.8569193864948
38.0,629.3055579321904,16.8343009977043
39.0,609.1149539436962,16.8117318617713
40.0,586.8396651968694,16.7855329644171
40.1,584.5379467475766,16.7867379878017
40.2,582.0914657509567,16.7836728340515
40.3,579.6005659651652,16.778525830608203
40.4,577.1878700730289,16.7763480615121
40.5,574.7377084609012,16.7742855085144
40.6,572.2042650087051,16.7701679116125
40.7,569.6716147841174,16.7686314908366
40.8,567.1700215487399,16.770015691177
40.9,564.6571452671998,16.768729010962105
41.0,562.1183518120852,16.7653055478015
41.1,559.590624616262,16.7647782160207
41.2,557.008191454525,16.764409489363
41.3,554.3532382017062,16.761373937963903
41.4,551.6852901831742,16.759293342089
41.5,548.9911970871443,16.7579753552575
41.6,546.2480939782607,16.7547016634232
41.7,543.4673596951958,16.7504106611314
41.8,540.666615946575,16.7470343619734
41.9,537.7904323094044,16.743584326697103
42.0,534.8472398824678,16.7405766597457
42.1,531.9414524068383,16.739827623689
42.2,529.0557031027454,16.7386494764192
42.3,526.0720917397351,16.7343195231761
42.4,523.0129132766704,16.728326027106608
42.5,519.962966923308,16.7240431903731
42.6,516.9070576302744,16.7222328124922
42.7,513.9238443123443,16.7198151629583
42.8,511.28903506310627,16.7169579733763
42.9,508.8432614389305,16.713709835337802
43.0,506.04014453734277,16.7115388077462
43.1,502.95004170965717,16.7085120077117
43.2,500.4955318604877,16.703396699329
43.3,498.35743813774786,16.7011703318021
43.4,496.01533920713115,16.7017942365901
43.5,493.8147814520755,16.697482932137
43.6,491.4844477063463,16.6915267963582
43.7,488.95321499180636,16.6899560547183
43.8,486.54710790268877,16.689289752244
43.9,484.10274117680666,16.68448816054831
