Time(msec),Integral_1st,Integral_CF,Integral_HI,Integral_Total
0.0,0.0,0.0,0.0,0.0
1.0,3.3405594614779885e-09,0.0041520211915724,0.00016995052046704165,3.4831280471267567e-09
2.0,6.0707990112272785e-09,0.008282011247078391,0.00031573852793001506,6.313269271563092e-09
3.0,8.611274925905902e-09,0.01241326002194679,0.00045382914056260246,8.941597754053524e-09
4.0,1.1183974057890941e-08,0.016529508963179382,0.0005931187837818195,1.1604401779440411e-08
5.0,1.3653327340678944e-08,0.02064567231169867,0.0007281677253755491,1.4157519859876753e-08
6.0,1.597521789457084e-08,0.024754228782170998,0.0008570337133800079,1.6554593937673325e-08
7.0,1.816156512248926e-08,0.02886801007013211,0.000980222508636882,1.8808432034138258e-08
8.0,2.030017143916208e-08,0.032948311285925146,0.0011011444371719068,2.1012351539599357e-08
9.0,2.2361763919521404e-08,0.03703385246922183,0.0012188037238750038,2.3135075155118916e-08
10.0,2.4310440748662387e-08,0.041134259625256894,0.001331666807725684,2.5138906176305144e-08
11.0,2.6260740619208162e-08,0.04520110630247014,0.0014443823840111492,2.714479986914281e-08
12.0,2.816148167936208e-08,0.04927574302496265,0.001554981300822271,2.9098571752684872e-08
13.0,2.99870076245407e-08,0.053363170591237,0.0016623430768363157,3.0973340171612374e-08
14.0,3.1782669914113044e-08,0.05744205887439525,0.0017683256758162552,3.2816903333002587e-08
15.0,3.349533917132786e-08,0.061548860021341516,0.0018707577752671294,3.4573382063653445e-08
16.0,3.5119199014102826e-08,0.06568922729652607,0.001969347579220617,3.623685153942908e-08
17.0,3.660364137822021e-08,0.06990639354949653,0.0020618848357616113,3.775459725543133e-08
18.0,3.8001621426202375e-08,0.07417735918538455,0.002150592812079322,3.9182228748944335e-08
19.0,3.9170380031523504e-08,0.07865682364710853,0.0022289721596120155,4.0371801572624804e-08
20.0,4.011800221564478e-08,0.08339134527870047,0.002296769298584709,4.133319040656196e-08
21.0,4.09003531977322e-08,0.08836572349438035,0.0023561380059529988,4.2124991329075756e-08
22.0,4.1512279578747286e-08,0.09366477923936296,0.002406219566209522,4.274275615562672e-08
23.0,4.20166009808661e-08,0.09921992933962867,0.002450001828151864,4.325108383640773e-08
24.0,4.241718647526775e-08,0.10509178171822436,0.002487305851610536,4.365423050406155e-08
25.0,4.271655161538577e-08,0.11142200153857929,0.0025178130780260178,4.3955045346832e-08
26.0,4.293015207471332e-08,0.11831919076566261,0.0025419764712386788,4.4169396751409615e-08
27.0,4.308214810594549e-08,0.12585572747570115,0.0025610961145258273,4.4321779363126926e-08
28.0,4.318430193515396e-08,0.13419919339500958,0.0025756420646264907,4.442411159650474e-08
29.0,4.324880424842995e-08,0.143542996010061,0.002586238636589814,4.448868714284084e-08
