Time(msec),Integral_1st,Integral_CF,Integral_HI,Integral_Total
0.0,0.0,0.0,0.0,0.0
1.0,8.71697698265676e-09,0.0034515032647922284,0.00033455116647197015,9.6525674519554e-09
2.0,1.7375005075238198e-08,0.006901460046955391,0.000667369648408743,1.9234991103513624e-08
3.0,2.5907337447855704e-08,0.010354648021263926,0.0009966355988396854,2.866661802727994e-08
4.0,3.4339771918088594e-08,0.013805187087639868,0.0013229475508202777,3.797975851494837e-08
5.0,4.26272289480392e-08,0.017261304689611442,0.0016451712764786062,4.7119299132367254e-08
6.0,5.077482050855526e-08,0.02072019086027036,0.0019633711728115582,5.6092343939330756e-08
7.0,5.8908320682252736e-08,0.02416925286748174,0.002280939927442603,6.505064954936248e-08
8.0,6.703238105568444e-08,0.02761153030409516,0.0025980813044846006,7.399912298736242e-08
9.0,7.500438644516188e-08,0.031063471772997175,0.002910973499780399,8.276573469306448e-08
10.0,8.276927304516981e-08,0.03453306688329685,0.003218127043224439,9.128476843978915e-08
11.0,9.066583254289531e-08,0.03797278115252519,0.0035285298961542934,9.996458205629421e-08
12.0,9.825031961266052e-08,0.041429345249129265,0.003830040868111957,1.0827385661973309e-07
13.0,1.0560152940941361e-07,0.04488882605919375,0.00412462655198273,1.163092919622746e-07
14.0,1.1300478692056258e-07,0.04832283443148383,0.004420249032279058,1.2440988544556193e-07
15.0,1.1986845883825196e-07,0.05180787190340879,0.004700540428313107,1.3187384734192249e-07
16.0,1.2651214326060361e-07,0.055315952363576386,0.004974491257795383,1.390802782181581e-07
17.0,1.3271194606442826e-07,0.058872437771551274,0.005235428901709879,1.4577096161946302e-07
18.0,1.3805271797177012e-07,0.06257083889961121,0.005470874061225601,1.5147484193533195e-07
19.0,1.4237730058859526e-07,0.06646658085352142,0.005674230641606464,1.560375937873727e-07
20.0,1.4612477122473942e-07,0.07050427468053913,0.00585834059034687,1.599641008566268e-07
21.0,1.4921446438369083e-07,0.07474515365629804,0.006019381707957999,1.6317574928284235e-07
22.0,1.5170912212239665e-07,0.07923036471331177,0.00615825683995946,1.657501154257249e-07
23.0,1.5360402546002551e-07,0.08405860655296832,0.0062730995951304725,1.676911876189994e-07
24.0,1.5516007745987217e-07,0.08915249013053013,0.00637334385712606,1.692784759185848e-07
25.0,1.562810347775544e-07,0.09472413670124868,0.006453300426670989,1.704157536452612e-07
26.0,1.5707297605213894e-07,0.10084551112403907,0.006516222752589329,1.712159198183027e-07
27.0,1.576558872391099e-07,0.10748317388547636,0.006567146162124504,1.71803337557165e-07
28.0,1.580244286938423e-07,0.1149774721534314,0.006604270822526465,1.721737137338138e-07
29.0,1.5825360626073954e-07,0.1234531986444105,0.006631027972012763,1.72403617079854e-07
30.0,1.5839016138114014e-07,0.13312044453900584,0.006649756454637923,1.7254043726186016e-07
31.0,1.5847117963594154e-07,0.14412429084170555,0.006662828153173739,1.7262155187380372e-07
32.0,1.585140836351271e-07,0.15695610792492257,0.0066712664816590715,1.7266448410550145e-07
33.0,1.585356036903847e-07,0.172035642029171,0.0066765148310029155,1.7268601165327355e-07
34.0,1.5854594498262779e-07,0.1897984378511119,0.006679683475390208,1.7269635479058748e-07
35.0,1.5855044872228083e-07,0.2110431142958966,0.006681471742301533,1.7270085890937298e-07
36.0,1.5855222387957684e-07,0.23673585367695985,0.006682413800591595,1.7270263413175974e-07
37.0,1.5855285065959969e-07,0.2682712006133757,0.006682874283447329,1.72703260920935e-07
38.0,1.5855304169058098e-07,0.30762689325777814,0.0066830777726000785,1.7270345195290402e-07
39.0,1.5855308988487267e-07,0.35761440621926965,0.0066831567120293235,1.7270350014727181e-07
40.0,1.585531001333788e-07,0.4218205775904895,0.00668318394224256,1.7270351039578232e-07
40.1,1.5855310029296386e-07,0.4303033457686491,0.006683184700657786,1.7270351055536737e-07
40.2,1.5855310042264593e-07,0.4390403799576981,0.0066831853582532,1.7270351068504944e-07
40.3,1.5855310052841033e-07,0.44803118152885096,0.006683185929833458,1.7270351079081384e-07
40.4,1.585531006146877e-07,0.45727929313040866,0.006683186426710419,1.7270351087709121e-07
40.5,1.5855310068436916e-07,0.46680528252021797,0.006683186855723191,1.7270351094677267e-07
40.6,1.585531007403171e-07,0.4766270272968638,0.006683187224691153,1.727035110027206e-07
40.7,1.585531007850096e-07,0.48675206893924033,0.006683187540859124,1.727035110474131e-07
40.8,1.5855310082050882e-07,0.49718696102417476,0.006683187810674074,1.7270351108291233e-07
40.9,1.5855310084873863e-07,0.5079390701586153,0.006683188041132372,1.7270351111114214e-07
41.0,1.5855310087120467e-07,0.5190203355183245,0.006683188238109784,1.7270351113360818e-07
41.1,1.5855310088899488e-07,0.5304466662158905,0.00668318840590202,1.7270351115139839e-07
41.2,1.5855310090291827e-07,0.5422392984681411,0.0066831885476741305,1.7270351116532178e-07
41.3,1.5855310091375124e-07,0.5544195478262784,0.006683188666988397,1.7270351117615475e-07
41.4,1.5855310092219581e-07,0.5669938761421868,0.0066831887675361515,1.7270351118459933e-07
41.5,1.5855310092871103e-07,0.5799799411382887,0.006683188851657081,1.7270351119111454e-07
41.6,1.5855310093369124e-07,0.5934021454522874,0.006683188921587798,1.7270351119609475e-07
41.7,1.5855310093749524e-07,0.6072764890065516,0.006683188979697637,1.7270351119989875e-07
41.8,1.585531009403863e-07,0.6216232158426566,0.006683189027820533,1.727035112027898e-07
41.9,1.585531009425643e-07,0.636468473489653,0.006683189067432915,1.7270351120496782e-07
42.0,1.5855310094420287e-07,0.651828301067524,0.006683189100010297,1.7270351120660638e-07
42.1,1.585531009454304e-07,0.6677225333631217,0.00668318912672447,1.7270351120783392e-07
42.2,1.585531009463415e-07,0.6841806119464076,0.006683189148490832,1.72703511208745e-07
42.3,1.5855310094700493e-07,0.7012503276109657,0.006683189165994249,1.7270351120940844e-07
42.4,1.5855310094748242e-07,0.7189685478878334,0.006683189179956512,1.7270351120988593e-07
42.5,1.5855310094783037e-07,0.7373270793964406,0.006683189191189379,1.7270351121023388e-07
42.6,1.58553100948085e-07,0.756329948663382,0.006683189200253329,1.7270351121048852e-07
42.7,1.5855310094827487e-07,0.7759569483793708,0.006683189207661667,1.7270351121067838e-07
42.8,1.5855310094843406e-07,0.7959667926775783,0.0066831892142257075,1.7270351121083757e-07
42.9,1.5855310094856707e-07,0.8163626095210739,0.006683189220027269,1.7270351121097058e-07
43.0,1.585531009486702e-07,0.8373231341019751,0.006683189224897773,1.727035112110737e-07
43.1,1.5855310094875099e-07,0.8588366449958929,0.00668318922901594,1.727035112111545e-07
43.2,1.5855310094880768e-07,0.881162381354851,0.00668318923224524,1.727035112112112e-07
43.3,1.585531009488484e-07,0.9042657074051714,0.0066831892348164276,1.727035112112519e-07
43.4,1.5855310094888087e-07,0.9279057997421055,0.0066831892370179165,1.7270351121128438e-07
43.5,1.585531009489056e-07,0.9522135845259173,0.006683189238843416,1.727035112113091e-07
43.6,1.585531009489246e-07,0.9771771085709677,0.006683189240366642,1.727035112113281e-07
43.7,1.5855310094894009e-07,1.002651286428127,0.006683189241690489,1.727035112113436e-07
