Time(msec),Integral_1st,Integral_CF,Integral_HI,Integral_Total
0.0,0.0,0.0,0.0,0.0
1.0,5.134748633134727e-09,0.00372001271927692,0.00022889565891600282,5.471401216579751e-09
2.0,8.887931242332297e-09,0.00738330573331522,0.0004090169251723244,9.418663600825397e-09
3.0,1.2512335691456828e-08,0.01103867970234433,0.0005843727146955286,1.3225695402084877e-08
4.0,1.6231323947428462e-08,0.01468713325405151,0.0007630844699154588,1.7136228854967666e-08
5.0,1.9698101883880013e-08,0.018324542530833134,0.0009324658619590408,2.0772323500155488e-08
6.0,2.2987465072275027e-08,0.021953873851598506,0.0010951886557749083,2.4216086308796946e-08
7.0,2.6138399108687612e-08,0.025576704783966422,0.0012526574946133849,2.751019832518666e-08
8.0,2.905254000278728e-08,0.029220116557502458,0.001401322235151736,3.0548302740067284e-08
9.0,3.192426743673592e-08,0.03282924106104461,0.0015480253385065403,3.3541703038646684e-08
10.0,3.4661415502009374e-08,0.03644628013293702,0.0016895897188179188,3.6390339434846534e-08
11.0,3.722809960808991e-08,0.04010447540668615,0.0018248172706116202,3.9055542628966216e-08
12.0,3.9861917175948304e-08,0.04370585834198226,0.0019621939433386187,4.179381089769456e-08
13.0,4.234863131031547e-08,0.04733828745902186,0.002094013300415817,4.437416318778465e-08
14.0,4.471614749832536e-08,0.05099380352072997,0.0022212309431943085,4.682704177593419e-08
15.0,4.7007828322686715e-08,0.054652719393738544,0.002345391662862103,4.919921793640449e-08
16.0,4.9167575976046085e-08,0.058347183836711856,0.0024643955173231807,5.1430848210000415e-08
17.0,5.122919867084064e-08,0.06207455538337442,0.002579540305972386,5.355818680238374e-08
18.0,5.307169948400987e-08,0.0659096062169366,0.0026860437713871806,5.545331648424604e-08
19.0,5.470660194454966e-08,0.06986798495246935,0.0027840958321999586,5.71297446570363e-08
20.0,5.601816678451309e-08,0.07407630663004125,0.002868344126725243,5.846810226602214e-08
21.0,5.7092495442047895e-08,0.0785049827920164,0.0029417039336572482,5.956052636435874e-08
22.0,5.797191589610223e-08,0.08316407259388388,0.003005548774568247,6.04521650299197e-08
23.0,5.869459149322806e-08,0.08806648032927751,0.0030612815468487238,6.118315069250862e-08
24.0,5.9249000449442203e-08,0.0933110142581937,0.0031076631590125177,6.174250642009623e-08
25.0,5.96765537977124e-08,0.09892572518514522,0.003146427785091671,6.217303213587276e-08
26.0,5.999311067270977e-08,0.10500446618149356,0.003177937941636559,6.249123846931158e-08
27.0,6.020879227126247e-08,0.11173951951388707,0.003202140418322648,6.270769790994221e-08
28.0,6.035342583925954e-08,0.11922160487836048,0.0032205295113740336,6.28526878240543e-08
29.0,6.04537573076071e-08,0.12744118741144336,0.003234829306846636,6.2953194144316e-08
30.0,6.051269290313952e-08,0.13683747814704092,0.003244747912095568,6.30121920168839e-08
31.0,6.054900629830264e-08,0.14741122543508706,0.0032518566546213255,6.304852984188398e-08
32.0,6.056921511951116e-08,0.1595664496605268,0.00325660772067882,6.306874656509226e-08
33.0,6.057959524117199e-08,0.17374345149912784,0.003259613378922199,6.307912888789594e-08
34.0,6.058462795805905e-08,0.1903840100980962,0.0032614406030130614,6.308416215746193e-08
35.0,6.058694685502425e-08,0.21001756016072604,0.0032625134213735826,6.308648118114318e-08
36.0,6.058791998757363e-08,0.23349785401072937,0.0032631043682469787,6.308745433818471e-08
37.0,6.058827655510092e-08,0.26210091102582167,0.0032634009614851446,6.308781090940938e-08
38.0,6.058839477511806e-08,0.29720739286619946,0.003263539922055584,6.308792912989447e-08
39.0,6.058842800902169e-08,0.34113498023744143,0.0032635980884981298,6.30879623638421e-08
40.0,6.058843566742016e-08,0.3970819512203532,0.003263619326403776,6.308797002224348e-08
40.1,6.058843580652127e-08,0.40433563205257117,0.0032636199847280757,6.308797016134461e-08
40.2,6.058843592248114e-08,0.41178259177737725,0.00326362056569539,6.308797027730449e-08
40.3,6.058843601832466e-08,0.41943715460446296,0.0032636210754116548,6.308797037314802e-08
40.4,6.058843609684952e-08,0.4273131347975856,0.0032636215199287706,6.308797045167287e-08
40.5,6.058843616095195e-08,0.43542011208523473,0.003263621906634471,6.30879705157753e-08
40.6,6.058843621346771e-08,0.4437583662568098,0.0032636222438695676,6.308797056829107e-08
40.7,6.0588436256525e-08,0.45233025659273707,0.003263622538110466,6.308797061134836e-08
40.8,6.058843629157123e-08,0.46114655881693006,0.0032636227935383486,6.308797064639458e-08
40.9,6.058843631989732e-08,0.470220690505632,0.003263623014206832,6.308797067472068e-08
