Time (msec),Temperature (K),Pressure (bar),Volume (cm3)
0.0,810.09,33.0874135768851,5.70305
1.0,809.8254266106583,33.0683720221383,5.70016
2.0,810.1764930326829,33.0608099018779,5.70819
3.0,810.1518471349922,33.0594327897348,5.70787
4.0,810.0349878516142,33.0511270203753,5.70658
5.0,810.0533347216493,33.0414292230414,5.70819
6.0,809.6254907690515,33.0394749525385,5.69983
7.0,809.2727182702592,33.024101000566,5.6947
8.0,809.5982248393287,33.0125063289157,5.70273
9.0,809.5657319168602,33.0023959493963,5.70337
10.0,809.0363205626245,32.9944164230876,5.69374
11.0,808.6272859160781,32.9702168650034,5.68861
12.0,808.3142061292486,32.9610501291355,5.68349
13.0,807.4732995527532,32.9462382265228,5.6685
14.0,804.9439860597034,32.9389265598852,5.61884
15.0,804.2945296227797,32.9234405363639,5.60785
16.0,801.0688919662962,32.9034141815887,5.54633
17.0,796.1902378090728,32.8923810697744,5.45172
18.0,792.9129219368131,32.8739181026272,5.39009
19.0,789.2502535414905,32.8609653978387,5.32081
20.0,784.0343321233727,32.8517719912323,5.22204
21.0,779.0740589572312,32.8305948936027,5.13065
22.0,774.0607910067748,32.809869091853,5.03924
23.0,767.4829319519363,32.7974656189326,4.91923
24.0,761.0057277356991,32.7798615837503,4.80345
25.0,753.2135190706505,32.7549807816745,4.66688
26.0,744.4431711444995,32.7433636892068,4.51448
27.0,736.1796004117255,32.72733037396,4.37436
28.0,726.9184820187668,32.7024583894717,4.22134
29.0,717.0809541428957,32.6841971988497,4.06184
30.0,706.014352055195,32.6710635827125,3.88645
31.0,694.5716554081577,32.6502188835752,3.71093
32.0,682.3274304733997,32.633551228123,3.5284
33.0,669.0106124230733,32.6153915509615,3.33657
34.0,654.9583549887186,32.5968162324817,3.14154
35.0,639.9529104081055,32.5780446951273,2.9415
36.0,623.9831086818511,32.5547416725168,2.73805
37.0,606.4925086199279,32.5333178124839,2.52566
38.0,587.6783405014335,32.5138476532149,2.30922
39.0,567.2238576401293,32.4955305863491,2.0878
40.0,545.0704772147527,32.4793198912453,1.86387
40.1,542.7443181221716,32.4789235935769,1.84125
40.2,540.3923390414149,32.4758943059642,1.81867
40.3,537.999529572941,32.472138958535,1.79591
40.4,535.6008143355652,32.4710720619142,1.77317
40.5,533.1790839873329,32.4705491981137,1.75038
40.6,530.7226966296448,32.4682183316153,1.72753
40.7,528.2578721430193,32.4634747892932,1.70489
40.8,525.7782800361151,32.4615202887666,1.6822
40.9,523.2881279112103,32.4616998267956,1.65953
41.0,520.748779884647,32.4602138113336,1.63668
41.1,518.17576586626,32.4572449129603,1.61379
41.2,515.613334802822,32.4551394585488,1.59117
