Time (msec),Temperature (K),Pressure (bar),Volume (cm3)
0.0,812.84,29.9445834809081,5.39462
1.0,810.3057485296334,29.63887731822699,5.3875
2.0,810.1997036485335,29.6062608900731,5.38988
3.0,809.8221378576816,29.518029441725293,5.39462
4.0,809.1186012633447,29.423584095407,5.39403
5.0,808.200442553622,29.316796964748097,5.39106
6.0,807.7057744861335,29.221592798337696,5.39462
7.0,806.9848682877215,29.1535826640876,5.39017
8.0,806.0563482141156,29.0696869474876,5.38395
9.0,805.469849115376,29.0161949807988,5.3801
10.0,805.0477622502021,28.955410415365595,5.3804
11.0,804.3559977900961,28.8938450816696,5.37567
12.0,802.8482437864079,28.8240298456408,5.35652
13.0,802.0512380594371,28.7733376245666,5.34831
14.0,801.3439790031902,28.71806515563309,5.34245
15.0,797.5927190397671,28.6702952721623,5.27781
16.0,794.6946188657463,28.6333050583693,5.2282
17.0,790.5861591563357,28.607094673479494,5.15484
18.0,787.0935930720251,28.567478417669,5.09527
19.0,782.8359532233471,28.5238465703992,5.0226
20.0,778.0771866655866,28.472809625733696,4.94241
21.0,772.8498649046924,28.42002035341,4.8548
22.0,767.1608454122915,28.3749772522629,4.75898
23.0,760.7112986944497,28.3430897351317,4.64943
24.0,753.8164079766372,28.3126026996143,4.53365
25.0,746.414753356451,28.2902383229252,4.4102
26.0,738.561258127801,28.261014880847203,4.28219
27.0,729.8384826726648,28.233478483676706,4.14226
28.0,720.4105046590738,28.201932037551504,3.99451
29.0,710.3424566122786,28.1665637602254,3.84064
30.0,699.4603546208962,28.1344769181614,3.67802
31.0,687.8929342916547,28.105674555511403,3.50955
32.0,675.9470999064893,28.0780992135609,3.34064
33.0,662.8671344464685,28.0505885162659,3.16154
34.0,648.8180658467627,28.0357807233064,2.975
35.0,633.9634263340716,28.0191158456552,2.78573
36.0,618.0052256715155,28.009022762106,2.59072
37.0,600.920998175956,27.9971285565163,2.39206
38.0,582.370320597495,27.9764384568344,2.18827
39.0,562.2138311445726,27.9457420435465,1.98037
40.0,540.4037744609815,27.9220740259004,1.7698
40.1,538.0897981220564,27.917418486791902,1.74845
40.2,535.7481426146855,27.912793120731692,1.72701
40.3,533.4162528741696,27.9101348741843,1.70574
40.4,531.0795682624203,27.907175357495294,1.68461
40.5,528.6915464185895,27.9037237291644,1.66321
40.6,526.2546904216597,27.9000630260027,1.64156
40.7,523.82375756324,27.8976790823693,1.62009
40.8,521.3888297427391,27.8945280228332,1.5988
40.9,518.927431550495,27.889504816307294,1.57754
41.0,516.4300499892499,27.886728365789,1.55606
41.1,513.9209313565278,27.8866451811941,1.53456
41.2,511.36790811295657,27.8841446710578,1.51298
41.3,508.724949272586,27.876951238851497,1.49103
41.4,506.1769186429813,27.87059664625229,1.47004
41.5,504.0751210506653,27.8679300271721,1.45277
41.6,501.99244467008606,27.8670407844064,1.43572
41.7,499.8307708223792,27.8669430552315,1.41813
41.8,498.2121296057198,27.867161488969,1.40504
41.9,496.3412003795245,27.8676294480711,1.39
42.0,493.72756750184567,27.864864365157395,1.36929
42.1,491.3212053789352,27.8614759503118,1.35043
42.2,489.5967411492654,27.859556867969097,1.337
42.3,488.0209616310661,27.8545025226934,1.32492
42.4,486.1686001189777,27.8508353077597,1.31073
42.5,484.190976835003,27.8492072361709,1.29561
42.6,482.42170630995,27.8465507342949,1.28222
42.7,481.0369351400786,27.8454311755459,1.27177
42.8,479.6102231224274,27.8449137344064,1.26104
42.9,477.6769043803539,27.8434255908645,1.24662
43.0,475.8080714691058,27.8417705020478,1.23279
43.1,474.9637919230331,27.8420878941201,1.22654
43.2,474.0422259773956,27.8418630398902,1.21976
43.3,472.62402688795606,27.8400831574955,1.20942
43.4,471.21875319755486,27.8383280004976,1.19923
43.5,469.812580792508,27.835281732646298,1.18913
43.6,468.34309103237456,27.8325404810175,1.17862
43.7,466.6360595220481,27.8318182816128,1.16641
43.8,465.2541167814265,27.8307664822687,1.1566
43.9,464.5127261425242,27.8288704817739,1.1514
44.0,463.89257378632993,27.8266917440768,1.14708
44.1,462.73698109537946,27.8245375033761,1.139
44.2,461.49748379961255,27.8230309664767,1.13035
44.3,460.7068650552596,27.8225643615965,1.12484
44.4,460.0126699582141,27.8220332256158,1.12002
44.5,459.2453966742357,27.8200372863903,1.11475
44.6,458.74123313330927,27.8185855337801,1.1113
44.7,458.1429540640892,27.8173668124923,1.1072
44.8,457.1980360852506,27.8142258537477,1.10078
44.9,456.37704340992576,27.8129150095187,1.09518
45.0,455.6111338579874,27.8145282530778,1.08989
45.1,454.6919888742834,27.8141702687191,1.08363
45.2,453.9530725260224,27.8116000702343,1.07868
45.3,453.3897746250617,27.8098573549639,1.07491
45.4,453.0323055793603,27.8102196238968,1.07248
45.5,452.5041149088015,27.8113183326142,1.06888
45.6,451.9096231580486,27.8114127446815,1.06487
45.7,451.6672934386225,27.8110357965282,1.06325
45.8,451.1943136945068,27.808269605305195,1.06015
45.9,450.352460773068,27.8050011068991,1.0546
46.0,449.8308263644053,27.8037044175652,1.05115
46.1,449.570850085268,27.8046059773592,1.04939
46.2,449.2026484487377,27.8037553321582,1.04696
46.3,448.80022365898856,27.800607569917595,1.04437
46.4,448.51409210803473,27.796962376882696,1.04257
46.5,448.2485307189819,27.792898249881496,1.04092
46.6,448.00287336750654,27.7886002494149,1.03941
46.7,447.7608438405184,27.7863024086515,1.03787
46.8,447.5812981507912,27.7870761417458,1.03666
46.9,447.3689260464188,27.787990701565,1.03523
47.0,446.9081871005163,27.785690866502897,1.03225
47.1,446.5196689846799,27.780158879644,1.02984
47.2,446.2785962490484,27.7758635418214,1.02837
47.3,446.0210494819425,27.7756910549341,1.02668
47.4,445.77575107055605,27.7745042926002,1.0251
47.5,445.6172363238908,27.770801612762696,1.02416
47.6,445.52320818888825,27.766138776398705,1.02367
47.7,445.3350352185413,27.762662380925395,1.02253
47.8,445.1041310038263,27.759209883437094,1.02111
47.9,444.88776037507085,27.7567267253379,1.01976
48.0,444.6537254908482,27.7555505539338,1.01826
48.1,444.4089502273515,27.7533129720423,1.01672
48.2,444.2003322127052,27.7513553898919,1.01541
48.3,444.0395490423989,27.748779165977595,1.01443
48.4,443.8757688410616,27.7451319280084,1.01346
48.5,443.7002366353504,27.7416300686439,1.01241
48.6,443.51013005707983,27.7398204331329,1.01122
48.7,443.2966390519339,27.7383318272953,1.00987
48.8,443.1137912056205,27.735374395726694,1.00876
48.9,442.9517703853962,27.7311582992298,1.00782
49.0,442.80646954763046,27.730999687389005,1.00688
49.1,442.7324367561304,27.74026870420551,1.00615
49.2,442.7053027342223,27.75866294710311,1.00548
49.3,442.667887400036,27.773851052650905,1.00483
49.4,442.5144788028435,27.76621009260611,1.00404
49.5,442.276597865411,27.740754484702087,1.00318
49.6,442.0594467277992,27.72331953041349,1.00224
49.7,441.904807026969,27.716914256804696,1.00141
49.8,441.8009479723229,27.7142110770985,1.00081
49.9,441.69979879863376,27.7110494083052,1.00024
50.0,441.6532169523337,27.7087540245029,1.0
51.0,442.3398502829791,27.693060282632,1.00487
52.0,442.5147134526997,27.6854581396083,1.00621
53.0,442.81210099955655,27.6677929498592,1.00862
54.0,443.1695912496759,27.6577558011453,1.01122
55.0,443.4725437707797,27.641045831413,1.01365
56.0,443.70756302434734,27.625452718617,1.01561
57.0,443.878467640708,27.6092508728267,1.01717
58.0,444.0560170720449,27.5954544227528,1.01871
59.0,444.2443659225669,27.5788453155053,1.0204
60.0,444.3781197381752,27.56092023904529,1.02177
61.0,444.5308099236336,27.5374158583928,1.02342
62.0,444.63911728210553,27.520458226946,1.0246
63.0,444.7432169671066,27.5007406893368,1.02583
64.0,444.8234587300896,27.4840702325207,1.02682
65.0,445.0239529034307,27.480926750856,1.02823
66.0,445.11528817795136,27.4723850947716,1.02907
67.0,445.1871496218759,27.4606728431024,1.02987
68.0,445.26652517202376,27.4446606519109,1.03084
69.0,445.41147973538114,27.4291954900432,1.03223
70.0,445.5483977774328,27.4108137496599,1.03365
71.0,445.6087135563951,27.3929254719656,1.03455
72.0,445.750751181628,27.384444418562,1.03573
73.0,445.8022373632502,27.3752355011843,1.03633
74.0,445.8514877323237,27.3601680892008,1.03708
75.0,445.9161883556074,27.3512722494846,1.03776
76.0,445.9799414523049,27.3368379357907,1.03859
77.0,446.0808599640927,27.3205690084541,1.03972
78.0,446.1691611947271,27.3049112831407,1.04075
79.0,446.2859145142452,27.2938839320535,1.04184
