Time (msec),Temperature (K),Pressure (bar),Volume (cm3)
0.0,798.39,39.3786743647909,5.73819
1.0,798.2232661216582,39.3469636515734,5.73819
2.0,798.2540055669735,39.3528084896591,5.73819
3.0,798.2946309948044,39.3605340479229,5.73819
4.0,798.0470999267105,39.3439296958436,5.7349
5.0,798.1657674872346,39.3360325128638,5.73819
6.0,798.0101457085585,39.3246832016314,5.73622
7.0,798.0345783443298,39.3111003991095,5.73819
8.0,797.5033666177261,39.2922379682651,5.72932
9.0,797.4835830743397,39.2733012093454,5.73096
10.0,797.0193707744971,39.2549031923754,5.72342
11.0,796.2467086227111,39.226336735816,5.71066
12.0,795.6146557266196,39.2030940308069,5.70022
13.0,793.9342048627127,39.1793654948114,5.66843
14.0,791.6926495820792,39.1463173046865,5.62634
15.0,788.641605363094,39.1169927308281,5.5677
16.0,784.7070431076314,39.0906745958041,5.49144
17.0,781.6257387588114,39.0584828805545,5.43337
18.0,777.6001346942857,39.0284545134612,5.35685
19.0,773.5084360699436,38.9965963191581,5.2799
20.0,768.2103979435187,38.9605301312098,5.18078
21.0,763.0350647693789,38.9295208983803,5.08468
22.0,756.8931656969405,38.9017676047113,4.97124
23.0,750.3958762848521,38.8690275309928,4.85331
24.0,743.0417696946091,38.8319869133918,4.72198
25.0,735.2483707864685,38.7985991116232,4.58477
26.0,727.1906853488879,38.7570065676199,4.4462
27.0,718.1368105487079,38.7270014991037,4.29232
28.0,708.2571861998182,38.6933248266341,4.12841
29.0,697.6065896108703,38.6560834603554,3.95632
30.0,686.680024684545,38.6193160773927,3.7845
31.0,674.5255380283835,38.5816301133086,3.59884
32.0,662.11146427944,38.5507939772405,3.41484
33.0,648.408267362164,38.5157337255164,3.21894
34.0,633.9623706210162,38.4801438262738,3.02032
35.0,618.3943470417992,38.4402295380393,2.81537
36.0,601.6882305548158,38.404585850798,2.60526
37.0,583.7084041138036,38.3722161467554,2.39044
38.0,564.1459424902929,38.336400524252,2.1701
39.0,543.0534223690712,38.3022120249236,1.94753
40.0,519.9034068926442,38.264643392408,1.72085
40.1,517.4718143835898,38.2614255011123,1.69806
40.2,515.0167518153501,38.2578373081441,1.67526
40.3,512.5084589216092,38.2529524737136,1.65221
40.4,509.9645310732532,38.244910733103,1.62914
40.5,507.4029767042036,38.2368225200286,1.60612
40.6,504.8336764025377,38.2329926244358,1.58311
40.7,502.2331884452328,38.2307303255065,1.55999
40.8,499.5995888952736,38.2294377976818,1.53677
40.9,497.0494213297536,38.2278607808138,1.51451
41.0,494.8301520824985,38.2243982714732,1.49537
41.1,492.7721736830344,38.2229821350314,1.47771
41.2,490.4708854257526,38.2229168337548,1.45808
41.3,488.2839122090861,38.2193751041677,1.43968
41.4,486.4859231980778,38.2134080760282,1.42475
41.5,484.4040054151526,38.2096882604778,1.4075
41.6,481.8421984152538,38.2054713520323,1.38645
41.7,479.3719049786712,38.1989769510143,1.36641
41.8,477.2348727434455,38.1931620397603,1.34923
41.9,475.5057801718039,38.1889116202274,1.33542
42.0,473.9376954665666,38.1868107951962,1.32293
42.1,472.3244261553933,38.1869802338603,1.3101
42.2,470.8086753215176,38.1883117618699,1.29809
42.3,469.2856290238268,38.1882356951583,1.28613
42.4,467.47775316495137,38.1843588523436,1.27212
42.5,465.5616055539821,38.1797933023723,1.25739
42.6,464.1480246342282,38.1765979945028,1.24659
42.7,462.848496226211,38.1730077022077,1.23673
42.8,461.3012175865647,38.1677191824141,1.22508
42.9,459.6974983795771,38.1630747561349,1.21306
43.0,458.2835039777944,38.1617732392316,1.20246
43.1,456.8602716112699,38.1605299927445,1.19185
43.2,455.25504561250153,38.1559099502129,1.18003
43.3,453.9897577527564,38.150354843057,1.17081
43.4,453.0998014644737,38.1474526384213,1.16433
43.5,452.0838597646904,38.1450703014908,1.15694
43.6,450.9582370366465,38.1405294821143,1.14883
43.7,449.4271283103348,38.1360351239567,1.13782
43.8,448.1101432768067,38.1314516693343,1.12842
43.9,447.7970157268903,38.1259020229974,1.12629
44.0,447.1296562946975,38.1218103696537,1.12159
44.1,446.2512394764324,38.1174702535148,1.1154
44.2,445.59293872362815,38.1130809671964,1.1108
44.3,444.6118052253997,38.1087092223622,1.10392
44.4,443.78356762370646,38.1047119187654,1.09814
44.5,443.3122474056898,38.1019426457575,1.09487
44.6,442.6995939455808,38.0982829146504,1.09063
44.7,441.8807767455697,38.0938450084081,1.08497
44.8,441.07965672881926,38.0914333584121,1.07941
44.9,440.4246845711031,38.0898425001431,1.07487
45.0,439.7921492859048,38.086732164726,1.07053
45.1,439.1613359765496,38.0832925890249,1.06622
45.2,438.7322321660589,38.082621605825,1.06326
45.3,438.2335685886016,38.0802339958044,1.05986
45.4,437.67235711019,38.0727706144592,1.05614
45.5,437.1905477886762,38.065524475563,1.05297
45.6,436.77650558615926,38.0603042710146,1.05023
45.7,436.3542637779326,38.0559776435114,1.04742
45.8,435.97700301524014,38.052768308685,1.0449
45.9,435.68049118488057,38.0498555723787,1.04293
46.0,435.4003428933397,38.0476398271727,1.04106
46.1,435.05652202216,38.0448161238665,1.03877
46.2,434.6935190860552,38.040135361594,1.03639
46.3,434.3813142864759,38.0339143421486,1.03439
46.4,434.1279362930361,38.0282978150277,1.03278
46.5,433.9003676549843,38.0255077290284,1.03129
