Time (msec),Temperature (K),Pressure (bar),Volume (cm3)
0.0,857.18,39.1337283255474,6.01486
1.0,856.8420624433294,39.1191124168921,6.00975
2.0,856.8368420428915,39.1032596535461,6.01145
3.0,856.8416121775567,39.0711045282822,6.01521
4.0,856.6133694156429,39.0489407668489,6.01316
5.0,856.4593364715928,39.0159078005196,6.01384
6.0,855.9843720503202,38.9891342340451,6.00737
7.0,855.7849247614208,38.9511291541151,6.00771
8.0,855.6182504009299,38.9159296283144,6.00839
9.0,855.3164521390349,38.8838898671028,6.006
10.0,855.1033248793659,38.855439209812,6.00498
11.0,854.2368671430118,38.8164139356725,5.99207
12.0,853.2760983530355,38.7695679103371,5.97818
13.0,851.4451112610623,38.7203021279774,5.9472
14.0,848.7795560542211,38.6668797079051,5.90019
15.0,845.5724755456912,38.6171842258454,5.84228
16.0,842.050382832282,38.5796480721011,5.77718
17.0,837.9170852922219,38.5371392318025,5.70118
18.0,833.7002067271694,38.5029720804212,5.62328
19.0,828.7773799759904,38.4668054327168,5.53278
20.0,823.1430688909803,38.4220536528135,5.43067
21.0,817.3194783710934,38.3825683606872,5.32567
22.0,810.0990770549749,38.330898494051,5.19753
23.0,803.1054229899403,38.28882104886421,5.07448
24.0,795.0029286835885,38.251958543431705,4.93309
25.0,786.6759561461073,38.22396372769791,4.78949
26.0,777.5676952167721,38.1922330311976,4.6356
27.0,767.3305759020719,38.1575061802568,4.46636
28.0,756.7414927876397,38.1152664871274,4.29603
29.0,745.4143793813221,38.0747452107096,4.11809
30.0,732.9931330991833,38.0380622614507,3.92785
31.0,720.0643376154609,38.0068659288703,3.7354
32.0,706.1539759529471,37.9671508219909,3.53564
33.0,691.2341704598462,37.9269401529901,3.32898
34.0,675.2997940553591,37.8889238086152,3.1167
35.0,658.2119514695964,37.8523470853894,2.8987
36.0,640.0767715549454,37.8142836916176,2.6783
37.0,620.6106176337662,37.79725928306018,2.45291
38.0,599.2647572934462,37.7552844300008,2.22131
39.0,576.4238594758374,37.7206521718875,1.98923
40.0,551.2908490358354,37.6918148187881,1.75232
40.1,548.618960447971,37.6872192436342,1.72832
40.2,545.9481814249696,37.6812241470278,1.70459
40.3,543.2521978112504,37.6766838093069,1.6808
40.4,540.5236871083143,37.6727733933555,1.65692
40.5,537.781630039697,37.6695740578791,1.63312
40.6,535.013812032894,37.6664032241141,1.60932
40.7,532.1812164005157,37.6614438652627,1.58525
40.8,529.3024417447352,37.6576074840557,1.56099
40.9,526.7092118805982,37.6562327667446,1.53928
41.0,524.5321939298442,37.6552940838046,1.5212
41.1,522.3749341031091,37.654045735923,1.50343
41.2,519.9654932932348,37.6517092415498,1.48377
41.3,517.6070870042383,37.6476318490546,1.46474
41.4,515.3150045271409,37.6442619169388,1.44638
41.5,512.6086811782377,37.6418581831162,1.42485
41.6,509.8754088522864,37.6378895459401,1.40336
41.7,507.847727068918,37.6317880343834,1.38764
41.8,506.2474092283438,37.6274698476061,1.3753
41.9,504.2336643665655,37.6247516100377,1.3598
42.0,501.9356375187385,37.6197732138394,1.3423
42.1,499.991812094646,37.6152268262908,1.32762
42.2,498.27812760962274,37.611767239457,1.31475
42.3,496.3798427359931,37.6074628899534,1.3006
42.4,494.34598072899263,37.6024063370304,1.28556
42.5,492.6826565615219,37.5988163798013,1.27333
42.6,491.3347192485448,37.596879093615,1.26345
42.7,489.7514078608125,37.5949379059639,1.2519
42.8,488.0972200868212,37.591116444662,1.23995
42.9,486.3593591704706,37.5873084835104,1.22747
43.0,484.4256245826903,37.5855348693713,1.21362
43.1,482.9898521100917,37.582208227392,1.20345
43.2,482.21691033710425,37.5777855351039,1.19806
43.3,481.4922042954375,37.5736537957335,1.19302
43.4,480.3139649224049,37.5705638762588,1.18477
43.5,479.0804900492836,37.5678766981975,1.17616
43.6,478.2402103566829,37.5633503954792,1.17038
43.7,477.2171452819072,37.559023817752,1.16334
43.8,475.7851292124704,37.5574299559478,1.15343
43.9,474.3911506013499,37.5565827167783,1.14382
44.0,473.0790839986241,37.5545469672462,1.13485
44.1,471.9968376981199,37.5513166171798,1.12752
44.2,471.1593091944278,37.5460342177711,1.12193
44.3,470.2948580991571,37.5418905995906,1.11615
44.4,469.6217634799458,37.53787453569,1.11168
44.5,469.0647030742555,37.5308563899994,1.10807
44.6,468.1424217411552,37.5265572020821,1.10195
44.7,467.2848007517917,37.5252628671034,1.09622
44.8,466.77575444458745,37.5234772576842,1.09285
44.9,466.09361181238825,37.5198978901864,1.08837
45.0,465.2380999521804,37.5162499526629,1.08275
45.1,464.7435466365626,37.5150650064717,1.07949
45.2,464.2757229435123,37.5126280229164,1.07644
45.3,463.5834603417948,37.5084012628641,1.07195
45.4,463.0507421119902,37.505761328823,1.06849
45.5,462.5972673938311,37.5040042406022,1.06554
45.6,462.0508745006384,37.5010520466236,1.06201
45.7,461.5502915377725,37.49703326858,1.05881
45.8,461.1996893886048,37.4919380250997,1.05662
45.9,460.896896715957,37.4885400922667,1.05471
46.0,460.5974611392844,37.488222689224,1.05276
46.1,460.2894283508157,37.4882068714596,1.05075
46.2,459.8531989556524,37.4875928988656,1.04792
46.3,459.3327357895872,37.4868602319208,1.04455
46.4,458.8724212377147,37.483069477864,1.04164
46.5,458.5188744806632,37.4771615974814,1.03947
46.6,458.1771422493263,37.4731655173576,1.03734
46.7,457.9658497822487,37.4713973448505,1.03601
46.8,457.8238989262132,37.4700668699304,1.03512
46.9,457.6407184574827,37.4674797372662,1.03399
47.0,457.4761181682604,37.46247537669019,1.03303
47.1,457.3161502347918,37.4579802354952,1.03209
47.2,457.1293110503351,37.455316607044,1.03094
47.3,456.9206188799994,37.4531483697457,1.02964
47.4,456.6696894522663,37.4499637225355,1.02809
47.5,456.43125233034255,37.4458795212136,1.02664
47.6,456.2200586183917,37.4416074357547,1.02537
47.7,456.0354339598151,37.4379000720799,1.02426
47.8,455.7996802541954,37.4333469917921,1.02284
47.9,455.5497644266184,37.4288176115013,1.02133
48.0,455.3694520968947,37.4266091701677,1.02022
48.1,455.2136999934923,37.4228080088204,1.0193
48.2,455.0473518353813,37.4181509739479,1.01833
48.3,454.8859796294934,37.4150996883925,1.01736
48.4,454.7167573047474,37.4120698556329,1.01634
48.5,454.4795664473008,37.407891152684,1.01491
48.6,454.2201927169404,37.4042022795548,1.01333
48.7,454.03153426084026,37.4011064245367,1.01219
48.8,453.83981712800426,37.3970778009739,1.01105
48.9,453.6367414953377,37.3919760893591,1.00986
49.0,453.5204733246189,37.3875076613775,1.00921
49.1,453.4675434352055,37.3861824922474,1.0089
49.2,453.3984322158077,37.3857190888402,1.00847
