Time (msec),Temperature (K),Pressure (bar),Volume (cm3)
0.0,813.1,36.105899467252,5.83011
1.0,813.0346918184413,36.094714938494,5.83011
2.0,812.6118837855792,36.0830974890058,5.82284
3.0,812.8041623883552,36.0746338617034,5.82779
4.0,812.6818685452708,36.0674877620953,5.82614
5.0,812.3355739238398,36.0523453304768,5.82086
6.0,812.4275135686408,36.0377435143906,5.82449
7.0,811.9623778911681,36.0270993235804,5.81624
8.0,811.8953594081553,36.0018422846244,5.81789
9.0,811.9398947105794,35.9819044983716,5.82119
10.0,811.2473115007656,35.9625418945063,5.80933
11.0,810.8883942906092,35.94514089762,5.80407
12.0,810.3091341625307,35.922966053643,5.79488
13.0,809.2858129456753,35.9068067527614,5.77592
14.0,807.9840138412753,35.8834140685204,5.75219
15.0,805.4943787703489,35.85670454324,5.70484
16.0,802.511562754111,35.8393779712464,5.64671
17.0,798.5437818706862,35.8110539438408,5.57057
18.0,794.5229832330322,35.7869864487664,5.49354
19.0,790.753823528401,35.7669174633371,5.42166
20.0,785.9276357497192,35.7377761208757,5.33087
21.0,780.1053120396268,35.7151351384025,5.22126
22.0,774.5763221402771,35.6935093267575,5.11852
23.0,767.5484322422773,35.6680680130103,4.98958
24.0,760.6254329837196,35.6447177275063,4.86443
25.0,752.9235064618514,35.61762071646,4.72768
26.0,744.3805491748967,35.5908067424241,4.57858
27.0,735.3208338905987,35.5684176848676,4.42322
28.0,725.5660744693472,35.5435628987541,4.25983
29.0,715.2204474705845,35.517250890173,4.09082
30.0,703.7054278860288,35.4880893213733,3.90782
31.0,691.5656570193635,35.4647430844547,3.72009
32.0,678.8666883684465,35.4359563282758,3.53035
33.0,665.125833690453,35.4145790871165,3.33149
34.0,650.4184861281028,35.3919368936189,3.12679
35.0,634.6254922124622,35.3635261226872,2.91646
36.0,617.6492490458135,35.3398968952888,2.70039
37.0,599.2097638451086,35.3118465879055,2.47784
38.0,579.5294908735796,35.2819454261062,2.25376
39.0,558.0435425688852,35.2646565593631,2.02389
40.0,534.6067491269845,35.2351912830369,1.7915
40.1,532.1324249203072,35.2314613487858,1.76805
40.2,529.6079186027454,35.2268291391882,1.74436
40.3,527.0629769721345,35.223443270494,1.72064
40.4,524.5275409183212,35.2233459897605,1.6971
40.5,521.9863913936318,35.2246114620863,1.67367
40.6,519.3913825810965,35.2213471780644,1.65012
40.7,516.7596583643523,35.215310737427,1.62655
40.8,514.1278274095816,35.2118522774753,1.60311
40.9,511.4830356688945,35.2115572633877,1.57967
41.0,508.761532279209,35.2101468014738,1.55582
41.1,505.972046143518,35.2080155894165,1.53164
41.2,503.3965650084236,35.2054963242362,1.50955
41.3,501.3085549522511,35.201010001961,1.49187
41.4,499.1368453459134,35.1967775386449,1.47361
41.5,496.59336975099495,35.1950327392624,1.45231
41.6,494.24792840682704,35.1936297920785,1.43284
41.7,492.2003288963844,35.191449288633,1.41601
41.8,490.067494023908,35.1904021878416,1.39858
41.9,487.64827506308535,35.1895173484055,1.37897
42.0,485.41620758101067,35.1857738727086,1.36112
42.1,483.6316166310053,35.1805372528521,1.34702
42.2,481.8150946808136,35.1767919180158,1.33272
42.3,479.7508036554487,35.1746561211491,1.31653
42.4,477.8751032921524,35.1734449519108,1.30191
42.5,476.4084909834717,35.1733164698155,1.29053
42.6,474.7454555766749,35.1729593382431,1.27771
42.7,472.8208005613736,35.1716748062517,1.263
42.8,471.0194762587561,35.1694273079939,1.24936
42.9,469.5572141718249,35.1667523681938,1.23838
43.0,468.3672410076039,35.1653756352028,1.22947
43.1,466.9082071921572,35.162213169439,1.21864
43.2,465.20687773974026,35.1581092910511,1.2061
43.3,463.7986625197897,35.1556484039944,1.19576
43.4,462.61964651987705,35.1534719567921,1.18715
43.5,461.34004559498527,35.1491303071415,1.1779
43.6,459.8370961490117,35.1446284225858,1.16708
43.7,458.6281319954361,35.1423580740332,1.15839
43.8,457.8943662830189,35.1404100277335,1.15315
43.9,457.058475486996,35.1365088530789,1.14724
44.0,456.1165654349393,35.131848775773,1.14061
44.1,455.0445627459149,35.1275543459061,1.13307
44.2,453.909485556979,35.124324173371,1.12509
44.3,452.9027716935685,35.1232733396436,1.118
44.4,452.0473313900175,35.1240079173964,1.11196
