Time (msec),Temperature (K),Pressure (bar),Volume (cm3)
0.0,857.18,32.8279951809874,5.98167
1.0,857.0588091179741,32.8100965306547,5.98167
2.0,856.5868088693869,32.7672236812773,5.97805
3.0,856.4784566812916,32.7244846021704,5.98167
4.0,856.0798717660233,32.6657824245057,5.98167
5.0,855.7217222317022,32.6131019928919,5.98167
6.0,855.2638970497068,32.5458518826209,5.98167
7.0,854.8195824795439,32.4806846235458,5.98167
8.0,853.536913629281,32.4301110761601,5.96294
9.0,853.5857690242385,32.3794925246661,5.97082
10.0,853.0961505946364,32.3271343162708,5.96819
11.0,852.36386628911,32.2872599727837,5.95901
12.0,851.2947139517945,32.2434048194269,5.94366
13.0,850.1909504875407,32.1752296560429,5.93096
14.0,847.9000044812394,32.1137217009966,5.89376
15.0,845.0542672647762,32.0564722397478,5.84514
16.0,841.1774101542333,31.9993192818028,5.77648
17.0,836.8148163766597,31.9391186684206,5.69924
18.0,833.0651554101381,31.9023621298222,5.63138
19.0,828.3070984228473,31.8629929696435,5.54504
20.0,823.0498255867553,31.8140487183029,5.45128
21.0,817.1596130883044,31.7611688032032,5.34714
22.0,810.3816246481763,31.7200164532833,5.22641
23.0,803.1786849817739,31.6720595613898,5.10049
24.0,795.7384655709639,31.622224037822,4.97245
25.0,787.3861132752663,31.5785438985976,4.82972
26.0,778.1854900647544,31.5367824718513,4.6748
27.0,768.7594683532229,31.5018088716214,4.51854
28.0,758.1327285559579,31.4627953474432,4.34635
29.0,746.8172105265447,31.4158346153581,4.16817
30.0,735.0274454105029,31.374131183952,3.98683
31.0,722.1507795215812,31.3360273928257,3.79392
32.0,708.4348588350846,31.2976693784149,3.59491
33.0,693.8596423519521,31.2558853671161,3.39096
34.0,678.2755022678898,31.2095477287336,3.18136
35.0,661.4045024451699,31.1679784040502,2.96338
36.0,643.353051476761,31.1312823778351,2.7405
37.0,623.842057332174,31.0912763866916,2.51206
38.0,602.7890576689824,31.0541188622969,2.27938
39.0,579.9432404124888,31.0253227460593,2.04255
40.0,554.834757062143,30.9913784352516,1.80138
40.1,552.2180617185353,30.9905067063256,1.77725
40.2,549.5638022445377,30.9874484193367,1.75308
40.3,546.8716745085704,30.9832147361203,1.72883
40.4,544.1295739133452,30.9794758685492,1.70433
40.5,541.3581938133555,30.9756303943026,1.6798
40.6,538.6012504151205,30.9724389201258,1.6556
40.7,535.8262770834659,30.96975088922,1.63145
40.8,532.9864434986107,30.9642091223825,1.60708
40.9,530.0707765002447,30.9570512522906,1.58236
41.0,527.0560338928095,30.9530926473228,1.55693
41.1,524.2132911868996,30.9524693301493,1.53308
41.2,521.9468247507131,30.9518557947796,1.51424
41.3,519.7596340226286,30.9513226118892,1.4962
41.4,516.9744050357884,30.9500803142254,1.47345
41.5,514.3243964462258,30.9472850777187,1.45207
41.6,512.7342874628882,30.9443900235882,1.43938
41.7,510.858654925239,30.9425443586161,1.42445
41.8,507.7305322344947,30.9392807783404,1.39978
41.9,505.0709590380195,30.9351134131433,1.37907
42.0,502.9616750102812,30.9304746299548,1.36283
42.1,500.7575722476157,30.925689540130097,1.34599
42.2,498.4423479098669,30.9214758312248,1.32842
42.3,496.4662266797413,30.915685242173,1.31361
42.4,495.2058202666668,30.909735503028,1.30429
42.5,493.6133626490441,30.9062526743752,1.29245
42.6,491.4773731086365,30.9051029152161,1.27657
42.7,489.7244648661135,30.9026065336226,1.26368
42.8,488.36630519119416,30.8990355228792,1.2538
42.9,486.7909526606612,30.8959797142965,1.24237
43.0,485.122356809953,30.8912834468772,1.23038
43.1,483.677633231507,30.886496120250698,1.22008
43.2,482.2415088479182,30.8833299946173,1.20985
43.3,480.8769426570431,30.8793160855261,1.20021
43.4,479.852970706263,30.8734603746927,1.19309
43.5,478.6754900070426,30.8679850633222,1.1849
43.6,477.2326113151362,30.864217823402,1.17483
43.7,475.76967410191776,30.8599094423734,1.16469
43.8,474.5935856954175,30.8553324536337,1.15661
43.9,473.535496470873,30.8527141893385,1.14933
44.0,472.4732616334614,30.8515877101539,1.14201
44.1,471.4388209151542,30.8490445727044,1.13495
44.2,470.3419740619481,30.8454177928907,1.12752
44.3,469.71583660617983,30.840848542688097,1.12336
44.4,469.2919993447785,30.8369962422681,1.12057
44.5,468.4762364880813,30.835265378093,1.11506
44.6,467.4099901493455,30.8324202214734,1.1079
44.7,466.4684556513879,30.8277197692642,1.10166
44.8,465.4927320082951,30.8246366982368,1.09517
44.9,464.5558832223734,30.8217414514251,1.08896
45.0,464.0601683636456,30.817652073613,1.08575
